mu_win,mu_n,ci,ok_ci,archetype_1,archetype_2,mu_wr,direction,mirror,playrate_1,playrate_2
0,2,(0.0% - 84.2%),FALSE,Illaoi/Master Yi (BW/IO),Norra/Viego (BC/SI),0,NEG,No,0.000598165625415393,0.020350923833577
0,2,(0.0% - 84.2%),FALSE,Teemo/Zoe (MT/PZ),Miss Fortune/Twisted Fate (BW/NX),0,NEG,No,0.000957065000664629,0.044144623155656
0,2,(0.0% - 84.2%),FALSE,Nami/Seraphine (BW/PZ),Aurelion Sol/Tryndamere (FR/MT),0,NEG,No,0.00138242722318224,0.000770969028313173
0,2,(0.0% - 84.2%),FALSE,Bard/Illaoi (RU/BW),Heimerdinger/Jayce (PZ/SI),0,NEG,No,0.00152864548717267,0.0139439053569055
0,2,(0.0% - 84.2%),FALSE,Ryze (IO/RU),Elise/Jayce (PZ/SI),0,NEG,No,0.0528512561478134,0.000505117639239665
0,2,(0.0% - 84.2%),FALSE,Seraphine/Twisted Fate (BW/PZ),Gwen/Katarina (NX/SI),0,NEG,No,0.001515352917719,0.0341884886348531
0,2,(0.0% - 84.2%),FALSE,Katarina/Twisted Fate (BW/NX),Illaoi/Jarvan IV (BW/DE),0,NEG,No,0.00191413000132926,0.00333643493287252
0,2,(0.0% - 84.2%),FALSE,Soraka/Tahm Kench (BW/MT),Gnar/Norra (BC/NX),0,NEG,No,0.00159510833444105,0.0129602552173335
0,2,(0.0% - 84.2%),FALSE,Caitlyn/Teemo (BC/PZ),Aatrox/Vayne (RU/DE),0,NEG,No,0.00586202312907085,0.000757676458859498
0,2,(0.0% - 84.2%),FALSE,Evelynn/Lucian (DE/RU),Heimerdinger/Norra (BC/SI),0,NEG,No,0.00265851389073508,0.00615445965705171
0,2,(0.0% - 84.2%),FALSE,Kindred/Viego (BW/SI),Master Yi/Viktor (IO/PZ),0,NEG,No,0.000651335903230094,0.0132128140369533
0,2,(0.0% - 84.2%),FALSE,Diana/Nocturne (MT/SI),Maokai/Nautilus (BW/SI),0,NEG,No,0.00111657583410873,0.010195400770969
0,2,(0.0% - 84.2%),FALSE,Akshan/Varus (SH/RU),Nami/Seraphine (BW/PZ),0,NEG,No,0.0075103017413266,0.00138242722318224
0,2,(0.0% - 84.2%),FALSE,Aatrox/Kayn (RU/RU),Kindred/Nasus (SI/SH),0,NEG,No,0.00559617173999734,0.00810846736674199
0,2,(0.0% - 84.2%),FALSE,Kayle/Lucian (DE/MT),Jax/Ornn (FR/RU),0,NEG,No,0.000106340555629403,0.0569586601089991
0,2,(0.0% - 84.2%),FALSE,Gnar/Norra (BC/NX),Elise (PZ/SI),0,NEG,No,0.0129602552173335,6.6462847268377e-05
0,2,(0.0% - 84.2%),FALSE,Elise/Nocturne (NX/SI),Jinx (FR/PZ),0,NEG,No,0.00428020736408348,0.000624750764322744
0,2,(0.0% - 84.2%),FALSE,Katarina/Leona (MT/NX),Kindred/Viego (FR/SI),0,NEG,No,0.0171872923036023,0.000372191944702911
0,2,(0.0% - 84.2%),FALSE,Master Yi/Ryze (IO/RU),Lucian/Poppy (DE/MT),0,NEG,No,0.0112986840356241,0.000505117639239665
0,2,(0.0% - 84.2%),FALSE,Gnar/Tristana (BC/NX),Viktor (BC/PZ),0,NEG,No,0.0275156187691081,0.000544995347600691
0,2,(0.0% - 84.2%),FALSE,Annie/Darius/Jhin (RU/NX),Senna/Veigar (BC/SI),0,NEG,No,0.000465239930878639,0.0175727768177589
0,2,(0.0% - 84.2%),FALSE,Master Yi/Viktor (IO/PZ),Jax/Varus (RU/RU),0,NEG,No,0.0132128140369533,0.000930479861757278
0,2,(0.0% - 84.2%),FALSE,Annie/Swain (BW/NX),Ekko/Jinx (PZ/SH),0,NEG,No,0.000305729097434534,0.00800212681111259
0,2,(0.0% - 84.2%),FALSE,LeBlanc/Sivir (NX/SH),Swain/Twisted Fate (BW/NX),0,NEG,No,0.0032433869466968,0.0154858434135318
0,2,(0.0% - 84.2%),FALSE,Championpile (DE/FR),Azir/Xerath (SH),0,NEG,No,0.000358899375249236,0.00554300146218264
0,2,(0.0% - 84.2%),FALSE,Anivia (FR/SI),Aurelion Sol/Trundle (FR/MT),0,NEG,No,0.0143692675794231,0.000558287917054367
0,2,(0.0% - 84.2%),FALSE,Draven/Sion (NX/SI),Illaoi/Twisted Fate (BW/IO),0,NEG,No,0.000292436527980859,0.038003456068058
0,2,(0.0% - 84.2%),FALSE,Ziggs (BC/SH),Katarina/Leona (MT/NX),0,NEG,No,9.30479861757278e-05,0.0171872923036023
0,2,(0.0% - 84.2%),FALSE,Katarina/Leona (MT/NX),Viktor (BC/PZ),0,NEG,No,0.0171872923036023,0.000544995347600691
0,2,(0.0% - 84.2%),FALSE,Kindred/Nasus (SI/SH),Ezreal/Seraphine (PZ/SI),0,NEG,No,0.00810846736674199,0.0025920510434667
0,2,(0.0% - 84.2%),FALSE,Karma/Master Yi (IO/SI),Senna/Veigar (BC/SI),0,NEG,No,0.00215339625149541,0.0175727768177589
0,2,(0.0% - 84.2%),FALSE,Karma/Master Yi (IO/SI),Gangplank/Sejuani (BW/FR),0,NEG,No,0.00215339625149541,0.0184766715406088
0,2,(0.0% - 84.2%),FALSE,Ashe/Fiora (DE/FR),Miss Fortune/Twisted Fate (BW/NX),0,NEG,No,5.31702778147016e-05,0.044144623155656
0,2,(0.0% - 84.2%),FALSE,Jax/Ornn (FR/RU),Ryze (NX/RU),0,NEG,No,0.0569586601089991,0.000372191944702911
0,2,(0.0% - 84.2%),FALSE,Pyke/Rek'Sai (BW/SH),Ezreal/Jayce (PZ/SI),0,NEG,No,0.0261198989764722,0.000212681111258806
0,2,(0.0% - 84.2%),FALSE,Elise/Nocturne (SI),Jax/Ornn (FR/RU),0,NEG,No,0.000212681111258806,0.0569586601089991
0,2,(0.0% - 84.2%),FALSE,Heimerdinger/Norra (BC/SI),Illaoi/Jarvan IV (BW/DE),0,NEG,No,0.00615445965705171,0.00333643493287252
0,2,(0.0% - 84.2%),FALSE,Ryze (NX/RU),Swain/Twisted Fate (BW/NX),0,NEG,No,0.000372191944702911,0.0154858434135318
0,2,(0.0% - 84.2%),FALSE,Ryze (NX/RU),Miss Fortune/Twisted Fate (BW/NX),0,NEG,No,0.000372191944702911,0.044144623155656
0,2,(0.0% - 84.2%),FALSE,Annie/Twisted Fate (BW/NX),Master Yi/Viktor (IO/PZ),0,NEG,No,0.00249900305729097,0.0132128140369533
0,2,(0.0% - 84.2%),FALSE,Seraphine/Viktor (BC/PZ),Ryze (IO/RU),0,NEG,No,0.000332314236341885,0.0528512561478134
0,2,(0.0% - 84.2%),FALSE,Trundle (FR/PZ),Illaoi/Master Yi (BW/IO),0,NEG,No,0.00607470424032966,0.000598165625415393
0,2,(0.0% - 84.2%),FALSE,Kindred/Nasus (SI/SH),Diana/Leona (MT/SI),0,NEG,No,0.00810846736674199,0.00159510833444105
0,2,(0.0% - 84.2%),FALSE,Seraphine/Viktor (PZ/SI),Miss Fortune/Twisted Fate (BW/NX),0,NEG,No,0.000850724445035225,0.044144623155656
0,2,(0.0% - 84.2%),FALSE,Anivia (FR/SI),Karma/Viktor (IO/PZ),0,NEG,No,0.0143692675794231,0.000744383889405822
0,2,(0.0% - 84.2%),FALSE,Annie/Darius/Jhin (RU/NX),Illaoi/Twisted Fate (BW/IO),0,NEG,No,0.000465239930878639,0.038003456068058
0,2,(0.0% - 84.2%),FALSE,Annie/Elise (NX/SI),Illaoi/Twisted Fate (BW/IO),0,NEG,No,0.00116974611192344,0.038003456068058
0,2,(0.0% - 84.2%),FALSE,Heimerdinger/Jayce (IO/PZ),Caitlyn/Teemo (BC/PZ),0,NEG,No,0.000332314236341885,0.00586202312907085
0,2,(0.0% - 84.2%),FALSE,Zoe (BW/MT),Norra/Viego (BC/SI),0,NEG,No,6.6462847268377e-05,0.020350923833577
0,2,(0.0% - 84.2%),FALSE,Pantheon/Varus (MT/RU),Master Yi/Viktor (IO/PZ),0,NEG,No,0.0042669147946298,0.0132128140369533
0,2,(0.0% - 84.2%),FALSE,Caitlyn/Teemo (BC/PZ),Teemo/Tristana (BC/SI),0,NEG,No,0.00586202312907085,0.00671274757410608
0,2,(0.0% - 84.2%),FALSE,Karma/Viktor (IO/PZ),Norra/Viego (BC/SI),0,NEG,No,0.000744383889405822,0.020350923833577
0,2,(0.0% - 84.2%),FALSE,Zoe (BW/MT),Jax/Ornn (FR/RU),0,NEG,No,6.6462847268377e-05,0.0569586601089991
0,2,(0.0% - 84.2%),FALSE,Nami/Seraphine (BW/PZ),Norra/Swain (BC/NX),0,NEG,No,0.00138242722318224,0.0259603881430281
0,2,(0.0% - 84.2%),FALSE,Caitlyn/Teemo (FR/PZ),Pyke/Rek'Sai (BW/SH),0,NEG,No,0.000943772431210953,0.0261198989764722
0,2,(0.0% - 84.2%),FALSE,Jax/Kayle (RU/MT),Miss Fortune/Twisted Fate (BW/NX),0,NEG,No,6.6462847268377e-05,0.044144623155656
0,2,(0.0% - 84.2%),FALSE,Senna/Veigar (BC/SI),Kindred/Viego (BW/SI),0,NEG,No,0.0175727768177589,0.000651335903230094
0,2,(0.0% - 84.2%),FALSE,Pyke/Rek'Sai (BW/SH),Kindred/Viego (BW/SI),0,NEG,No,0.0261198989764722,0.000651335903230094
0,2,(0.0% - 84.2%),FALSE,Master Yi/Zoe (IO/MT),Karma/Viktor (IO/PZ),0,NEG,No,0.00358899375249236,0.000744383889405822
0,2,(0.0% - 84.2%),FALSE,Kalista/Sion (NX/SI),Master Yi/Viktor (IO/PZ),0,NEG,No,0.000332314236341885,0.0132128140369533
0,2,(0.0% - 84.2%),FALSE,Aphelios/Zoe (MT/SI),Ryze (IO/RU),0,NEG,No,0.000199388541805131,0.0528512561478134
0,2,(0.0% - 84.2%),FALSE,Kindred/Viego (IO/SI),Lissandra/Taliyah (FR/SH),0,NEG,No,0.00255217333510568,0.00479861757277682
0,2,(0.0% - 84.2%),FALSE,Karma/Viktor (IO/PZ),Jax/Ornn (FR/RU),0,NEG,No,0.000744383889405822,0.0569586601089991
0,2,(0.0% - 84.2%),FALSE,Darius (FR/NX),Annie/Elise (NX/SI),0,NEG,No,0.000624750764322744,0.00116974611192344
0,2,(0.0% - 84.2%),FALSE,Jinx (FR/PZ),Illaoi/Twisted Fate (BW/IO),0,NEG,No,0.000624750764322744,0.038003456068058
0,2,(0.0% - 84.2%),FALSE,Master Yi/Ryze (IO/RU),Jinx (FR/PZ),0,NEG,No,0.0112986840356241,0.000624750764322744
0,2,(0.0% - 84.2%),FALSE,Kalista/Nocturne (SI),Master Yi/Ryze (IO/RU),0,NEG,No,0.00268509902964243,0.0112986840356241
0,2,(0.0% - 84.2%),FALSE,Annie/Katarina (NX/PZ),Zilean (PZ/SH),0,NEG,No,0.00693872125481856,0.000744383889405822
0,2,(0.0% - 84.2%),FALSE,Kindred/Nasus (SI/SH),Nasus/Thresh (SI/SH),0,NEG,No,0.00810846736674199,0.00200717798750498
0,2,(0.0% - 84.2%),FALSE,Nasus/Thresh (SI/SH),Hecarim/Zed (IO/SI),0,NEG,No,0.00200717798750498,0.0131330586202313
0,2,(0.0% - 84.2%),FALSE,Miss Fortune/Twisted Fate (BW/NX),Braum/Vladimir (FR/NX),0,NEG,No,0.044144623155656,0.000797554167220524
0,2,(0.0% - 84.2%),FALSE,Aphelios/Zoe (MT/SI),Illaoi/Twisted Fate (BW/IO),0,NEG,No,0.000199388541805131,0.038003456068058
0,2,(0.0% - 84.2%),FALSE,Taliyah/Ziggs (BC/SH),Kindred/Nasus (SI/SH),0,NEG,No,0.00287119500199389,0.00810846736674199
0,2,(0.0% - 84.2%),FALSE,Malphite/Taliyah (MT/SH),Anivia (FR/SI),0,NEG,No,0.00261863618237405,0.0143692675794231
0,2,(0.0% - 84.2%),FALSE,Rumble/Sion (BC/NX),Rumble/Vayne (DE/NX),0,NEG,No,0.000611458194869068,0.00639372590721787
0,2,(0.0% - 84.2%),FALSE,Annie/Elise (NX/SI),Gwen/Katarina (NX/SI),0,NEG,No,0.00116974611192344,0.0341884886348531
0,2,(0.0% - 84.2%),FALSE,Maokai/Nautilus (BW/SI),Teemo/Zoe (MT/PZ),0,NEG,No,0.010195400770969,0.000957065000664629
0,2,(0.0% - 84.2%),FALSE,Teemo/Tristana (BC/NX),Kalista/Lucian (DE/SI),0,NEG,No,0.00233949222384687,0.00493154326731357
0,2,(0.0% - 84.2%),FALSE,Braum/Norra (BC/FR),Annie/Ezreal (NX/PZ),0,NEG,No,0.00538349062873854,0.00319021666888209
0,2,(0.0% - 84.2%),FALSE,Rumble/Sion (BC/NX),Garen/Jarvan IV (DE),0,NEG,No,0.000611458194869068,0.00727103549116044
0,2,(0.0% - 84.2%),FALSE,Azir/Xerath (SH),Bard/Illaoi (RU/BW),0,NEG,No,0.00554300146218264,0.00152864548717267
0,2,(0.0% - 84.2%),FALSE,Azir/Xerath (SH),Garen/Jarvan IV (DE),0,NEG,No,0.00554300146218264,0.00727103549116044
0,2,(0.0% - 84.2%),FALSE,Akshan/Master Yi (IO/SH),Maokai/Nautilus (BW/SI),0,NEG,No,0.000877309583942576,0.010195400770969
0,2,(0.0% - 84.2%),FALSE,Pantheon/Varus (MT/RU),Ekko/Jinx (PZ/SH),0,NEG,No,0.0042669147946298,0.00800212681111259
0,2,(0.0% - 84.2%),FALSE,Aurelion Sol/Trundle (FR/MT),Pyke/Rek'Sai (BW/SH),0,NEG,No,0.000558287917054367,0.0261198989764722
0,2,(0.0% - 84.2%),FALSE,Aurelion Sol/Leona (DE/MT),Annie/Ezreal (NX/PZ),0,NEG,No,0.00323009437724312,0.00319021666888209
0,2,(0.0% - 84.2%),FALSE,Annie/Ezreal (NX/PZ),Trundle/Tryndamere (FR/SI),0,NEG,No,0.00319021666888209,0.017732287651203
0,2,(0.0% - 84.2%),FALSE,Akshan/Master Yi (IO/SH),Gnar/Norra (BC/NX),0,NEG,No,0.000877309583942576,0.0129602552173335
0,2,(0.0% - 84.2%),FALSE,Illaoi (BW/IO),Norra/Viego (BC/SI),0,NEG,No,0.00283131729363286,0.020350923833577
0,2,(0.0% - 84.2%),FALSE,Lulu/Shen (IO/MT),Gnar/Tristana (BC/NX),0,NEG,No,0.000305729097434534,0.0275156187691081
0,2,(0.0% - 84.2%),FALSE,Caitlyn/Teemo (FR/PZ),Maokai/Nautilus (BW/SI),0,NEG,No,0.000943772431210953,0.010195400770969
0,2,(0.0% - 84.2%),FALSE,Gangplank/Sejuani (BW/FR),Jax/Sivir (RU/SH),0,NEG,No,0.0184766715406088,0.00111657583410873
0,2,(0.0% - 84.2%),FALSE,Jayce/Lux (DE/PZ),Azir/Xerath (SH),0,NEG,No,0.00408081882227835,0.00554300146218264
0,2,(0.0% - 84.2%),FALSE,Gangplank/Lucian (BW/DE),Gnar/Tristana (BC/NX),0,NEG,No,5.31702778147016e-05,0.0275156187691081
0,2,(0.0% - 84.2%),FALSE,Lucian/Miss Fortune (BW/DE),Kalista/Nocturne (SI),0,NEG,No,0.000239266250166157,0.00268509902964243
0,2,(0.0% - 84.2%),FALSE,Malphite/Taliyah (MT/SH),Maokai/Nautilus (BW/SI),0,NEG,No,0.00261863618237405,0.010195400770969
0,2,(0.0% - 84.2%),FALSE,Jax/Ornn (FR/RU),Fiora/Shen (DE/IO),0,NEG,No,0.0569586601089991,0.00031902166688821
0,2,(0.0% - 84.2%),FALSE,Maokai (PZ/SI),Trundle/Tryndamere (FR/SI),0,NEG,No,0.000704506181044796,0.017732287651203
0,2,(0.0% - 84.2%),FALSE,Caitlyn/Seraphine (NX/PZ),Jax/Ornn (FR/RU),0,NEG,No,6.6462847268377e-05,0.0569586601089991
0,2,(0.0% - 84.2%),FALSE,Rumble/Sion (BC/NX),Master Yi/Ryze (IO/RU),0,NEG,No,0.000611458194869068,0.0112986840356241
0,2,(0.0% - 84.2%),FALSE,Jinx/Lulu (BC/PZ),Pantheon/Varus (MT/RU),0,NEG,No,0.0048650804200452,0.0042669147946298
0,2,(0.0% - 84.2%),FALSE,Lissandra/Trundle (FR/SI),Trundle/Tryndamere (FR/SI),0,NEG,No,0.00150206034826532,0.017732287651203
0,2,(0.0% - 84.2%),FALSE,Illaoi/Lux (BW/DE),Gnar/Tristana (BC/NX),0,NEG,No,0.000744383889405822,0.0275156187691081
0,2,(0.0% - 84.2%),FALSE,Caitlyn/Teemo (BC/PZ),Sivir/Tristana (BC/SH),0,NEG,No,0.00586202312907085,0.000372191944702911
0,2,(0.0% - 84.2%),FALSE,Nami/Seraphine (BW/PZ),Caitlyn/Swain (NX/PZ),0,NEG,No,0.00138242722318224,0.000119633125083079
0,2,(0.0% - 84.2%),FALSE,Norra/Viego (BC/SI),Teemo/Tristana (BC/PZ),0,NEG,No,0.020350923833577,0.000332314236341885
0,2,(0.0% - 84.2%),FALSE,Aphelios/Zoe (IO/MT),Swain/Twisted Fate (BW/NX),0,NEG,No,0.00034560680579556,0.0154858434135318
0,2,(0.0% - 84.2%),FALSE,Rumble/Vayne (DE/NX),Teemo/Tristana (BC/NX),0,NEG,No,0.00639372590721787,0.00233949222384687
0,2,(0.0% - 84.2%),FALSE,Championless (FR/SI),Ryze (IO/RU),0,NEG,No,0.00017280340289778,0.0528512561478134
0,2,(0.0% - 84.2%),FALSE,Trundle/Tryndamere (FR/SI),Sivir/Tristana (BC/SH),0,NEG,No,0.017732287651203,0.000372191944702911
0,2,(0.0% - 84.2%),FALSE,Kalista/Nocturne (SI),Rumble/Vayne (DE/NX),0,NEG,No,0.00268509902964243,0.00639372590721787
0,2,(0.0% - 84.2%),FALSE,Lee Sin/Master Yi (BC/IO),Ryze (IO/RU),0,NEG,No,7.97554167220524e-05,0.0528512561478134
0,2,(0.0% - 84.2%),FALSE,Norra (BC/SI),Hecarim/Zed (IO/SI),0,NEG,No,0.000638043333776419,0.0131330586202313
0,2,(0.0% - 84.2%),FALSE,Aurelion Sol/Zoe (FR/MT),Miss Fortune/Twisted Fate (BW/NX),0,NEG,No,0.000797554167220524,0.044144623155656
0,2,(0.0% - 84.2%),FALSE,Akshan/Lee Sin (IO/SH),Miss Fortune/Twisted Fate (BW/NX),0,NEG,No,0.000797554167220524,0.044144623155656
0,2,(0.0% - 84.2%),FALSE,Aurelion Sol/Trundle (FR/MT),Annie/Katarina (NX/PZ),0,NEG,No,0.000558287917054367,0.00693872125481856
0,2,(0.0% - 84.2%),FALSE,Miss Fortune/Twisted Fate (BW/NX),Garen (DE),0,NEG,No,0.044144623155656,0.000279143958527183
0,2,(0.0% - 84.2%),FALSE,Ziggs/Zilean (BC/SH),Illaoi/Twisted Fate (BW/IO),0,NEG,No,0.000119633125083079,0.038003456068058
0,2,(0.0% - 84.2%),FALSE,Soraka/Taric (DE/MT),Pyke/Rek'Sai (BW/SH),0,NEG,No,0.000252558819619833,0.0261198989764722
0,2,(0.0% - 84.2%),FALSE,Akshan/Master Yi (IO/SH),Gwen/Katarina (NX/SI),0,NEG,No,0.000877309583942576,0.0341884886348531
0,2,(0.0% - 84.2%),FALSE,Jarvan IV/Shyvana (DE/MT),Akshan/Varus (SH/RU),0,NEG,No,0.000903894722849927,0.0075103017413266
0,2,(0.0% - 84.2%),FALSE,Gnar/Ziggs (BC/NX),Jax/Ornn (FR/RU),0,NEG,No,9.30479861757278e-05,0.0569586601089991
0,2,(0.0% - 84.2%),FALSE,Gangplank/Sejuani (BW/FR),Sion/Viego (NX/SI),0,NEG,No,0.0184766715406088,0.00146218263990429
0,2,(0.0% - 84.2%),FALSE,Heimerdinger/Norra (BC/SI),Rumble/Vayne (DE/NX),0,NEG,No,0.00615445965705171,0.00639372590721787
0,2,(0.0% - 84.2%),FALSE,Braum/Norra (BC/FR),Katarina/Twisted Fate (BW/NX),0,NEG,No,0.00538349062873854,0.00191413000132926
0,2,(0.0% - 84.2%),FALSE,Senna/Veigar (BC/SI),Akshan/Lee Sin (IO/SH),0,NEG,No,0.0175727768177589,0.000797554167220524
0,2,(0.0% - 84.2%),FALSE,Kalista/Nocturne (FR/SI),Norra/Viego (BC/SI),0,NEG,No,0.000146218263990429,0.020350923833577
0,2,(0.0% - 84.2%),FALSE,Karma/Viktor (IO/PZ),Illaoi/Vayne (BW/DE),0,NEG,No,0.000744383889405822,0.00466569187824006
0,2,(0.0% - 84.2%),FALSE,Bard/Kalista (RU/SI),Anivia (FR/SI),0,NEG,No,0.000146218263990429,0.0143692675794231
0,2,(0.0% - 84.2%),FALSE,Lee Sin/Master Yi (IO/RU),Swain/Twisted Fate (BW/NX),0,NEG,No,5.31702778147016e-05,0.0154858434135318
0,2,(0.0% - 84.2%),FALSE,Trundle/Tryndamere (FR/PZ),Ryze (IO/RU),0,NEG,No,0.000186095972351456,0.0528512561478134
0,2,(0.0% - 84.2%),FALSE,Gwen/Zed (IO/SI),Heimerdinger/Norra (BC/SI),0,NEG,No,0.00321680180778945,0.00615445965705171
0,2,(0.0% - 84.2%),FALSE,Illaoi/Vayne (BW/DE),Pantheon/Varus (MT/RU),0,NEG,No,0.00466569187824006,0.0042669147946298
0,2,(0.0% - 84.2%),FALSE,Senna/Veigar (BC/SI),Kindred/Norra (BC/SI),0,NEG,No,0.0175727768177589,0.00212681111258806
0,2,(0.0% - 84.2%),FALSE,Jax/Ornn (FR/RU),Ahri/Akshan (IO/SH),0,NEG,No,0.0569586601089991,0.000438654791971288
0,2,(0.0% - 84.2%),FALSE,Trundle/Vi (FR/PZ),Annie/Jhin (RU/NX),0,NEG,No,0.000451947361424963,0.0197527582081616
0,2,(0.0% - 84.2%),FALSE,Katarina/Yasuo (IO/NX),Anivia (FR/SI),0,NEG,No,0.00202047055695866,0.0143692675794231
0,2,(0.0% - 84.2%),FALSE,Illaoi/Jarvan IV (BW/DE),Kalista/Lucian (DE/SI),0,NEG,No,0.00333643493287252,0.00493154326731357
0,2,(0.0% - 84.2%),FALSE,Aurelion Sol/Zoe (FR/MT),Katarina/Leona (MT/NX),0,NEG,No,0.000797554167220524,0.0171872923036023
0,2,(0.0% - 84.2%),FALSE,Lucian/Ornn (DE/FR),Annie/Jhin (RU/NX),0,NEG,No,0.000159510833444105,0.0197527582081616
0,2,(0.0% - 84.2%),FALSE,Evelynn/Lucian (DE/RU),Annie/Katarina (NX/PZ),0,NEG,No,0.00265851389073508,0.00693872125481856
0,2,(0.0% - 84.2%),FALSE,Anivia (FR/SI),Caitlyn/Teemo (FR/PZ),0,NEG,No,0.0143692675794231,0.000943772431210953
0,2,(0.0% - 84.2%),FALSE,Nasus/Thresh (SI/SH),Elise/Nocturne (NX/SI),0,NEG,No,0.00200717798750498,0.00428020736408348
0,2,(0.0% - 84.2%),FALSE,Kayle/Shyvana (DE/MT),Jax/Ornn (FR/RU),0,NEG,No,0.000358899375249236,0.0569586601089991
0,2,(0.0% - 84.2%),FALSE,Gwen/Viego (IO/SI),Illaoi/Twisted Fate (BW/IO),0,NEG,No,0.000279143958527183,0.038003456068058
0,2,(0.0% - 84.2%),FALSE,Master Yi/Zoe (IO/MT),Aphelios/Leona (MT/SI),0,NEG,No,0.00358899375249236,0.00320350923833577
0,2,(0.0% - 84.2%),FALSE,Aatrox/Kayn (RU/RU),Pantheon/Varus (MT/RU),0,NEG,No,0.00559617173999734,0.0042669147946298
0,2,(0.0% - 84.2%),FALSE,Kalista/Lucian (DE/SI),Lissandra/Taliyah (FR/SH),0,NEG,No,0.00493154326731357,0.00479861757277682
0,2,(0.0% - 84.2%),FALSE,Ashe (FR/SI),Senna/Veigar (BC/SI),0,NEG,No,0.00049182506978599,0.0175727768177589
0,2,(0.0% - 84.2%),FALSE,Norra/Swain (BC/NX),Taliyah/Ziggs (SI/SH),0,NEG,No,0.0259603881430281,0.00066462847268377
0,2,(0.0% - 84.2%),FALSE,Ashe (FR/SI),Anivia (FR/SI),0,NEG,No,0.00049182506978599,0.0143692675794231
0,2,(0.0% - 84.2%),FALSE,Kindred/Lucian (DE/SI),Master Yi/Viktor (IO/PZ),0,NEG,No,7.97554167220524e-05,0.0132128140369533
0,2,(0.0% - 84.2%),FALSE,Zilean (PZ/SH),Gangplank/Sejuani (BW/FR),0,NEG,No,0.000744383889405822,0.0184766715406088
0,2,(0.0% - 84.2%),FALSE,Gnar/Tristana (BC/NX),Miss Fortune/Quinn/Vayne (BW/DE),0,NEG,No,0.0275156187691081,0.000119633125083079
0,2,(0.0% - 84.2%),FALSE,Hecarim/Zed (IO/SI),Heimerdinger/Norra (BC/SI),0,NEG,No,0.0131330586202313,0.00615445965705171
0,2,(0.0% - 84.2%),FALSE,Akshan/Ornn (FR/SH),Gangplank/Sejuani (BW/FR),0,NEG,No,0.000677921042137445,0.0184766715406088
0,2,(0.0% - 84.2%),FALSE,Bard/Zed (RU/IO),Gangplank/Sejuani (BW/FR),0,NEG,No,0.000279143958527183,0.0184766715406088
0,2,(0.0% - 84.2%),FALSE,Gangplank/Sejuani (BW/FR),Master Yi/Udyr (FR/IO),0,NEG,No,0.0184766715406088,0.000239266250166157
0,2,(0.0% - 84.2%),FALSE,Ekko/Jinx (PZ/SH),Elise/Jayce (PZ/SI),0,NEG,No,0.00800212681111259,0.000505117639239665
0,2,(0.0% - 84.2%),FALSE,Aurelion Sol/Leona (DE/MT),Katarina/Yasuo (IO/NX),0,NEG,No,0.00323009437724312,0.00202047055695866
0,2,(0.0% - 84.2%),FALSE,Jax/Zed (IO/RU),Norra/Viego (BC/SI),0,NEG,No,0.000864017014488901,0.020350923833577
0,2,(0.0% - 84.2%),FALSE,Heimerdinger/Jayce (PZ/SI),Ezreal/Seraphine (BC/PZ),0,NEG,No,0.0139439053569055,0.00275156187691081
0,2,(0.0% - 84.2%),FALSE,Annie/Twisted Fate (BW/NX),Illaoi/Twisted Fate (BW/IO),0,NEG,No,0.00249900305729097,0.038003456068058
0,2,(0.0% - 84.2%),FALSE,Aurelion Sol/Tryndamere (FR/MT),Ekko/Jinx (PZ/SH),0,NEG,No,0.000770969028313173,0.00800212681111259
0,2,(0.0% - 84.2%),FALSE,Kayle/Zoe (BC/MT),Aphelios/Master Yi (IO/MT),0,NEG,No,0.00333643493287252,0.00291107271035491
0,2,(0.0% - 84.2%),FALSE,Master Yi/Zoe (IO/MT),Elise/Twisted Fate (BW/SI),0,NEG,No,0.00358899375249236,0.000239266250166157
0,2,(0.0% - 84.2%),FALSE,Heimerdinger/Jayce (PZ/SI),Seraphine/Twisted Fate (BW/PZ),0,NEG,No,0.0139439053569055,0.001515352917719
0,2,(0.0% - 84.2%),FALSE,Karma/Viktor (IO/PZ),Elise/Gwen (NX/SI),0,NEG,No,0.000744383889405822,0.00590190083743188
0,2,(0.0% - 84.2%),FALSE,Lissandra/Trundle (FR/IO),Ekko/Jinx (PZ/SH),0,NEG,No,0.00192742257078293,0.00800212681111259
0,2,(0.0% - 84.2%),FALSE,Akshan/Ornn (FR/SH),Norra/Swain (BC/NX),0,NEG,No,0.000677921042137445,0.0259603881430281
0,2,(0.0% - 84.2%),FALSE,Seraphine/Viktor (PZ/SI),Akshan/Varus (SH/RU),0,NEG,No,0.000850724445035225,0.0075103017413266
0,2,(0.0% - 84.2%),FALSE,Illaoi/Twisted Fate (BW/IO),Poppy/Teemo (BC/DE),0,NEG,No,0.038003456068058,0.00031902166688821
0,2,(0.0% - 84.2%),FALSE,Ryze (RU/SI),Hecarim/Zed (IO/SI),0,NEG,No,0.00105011298684036,0.0131330586202313
0,2,(0.0% - 84.2%),FALSE,LeBlanc/Sivir (NX/SH),Kayle/Zoe (MT/PZ),0,NEG,No,0.0032433869466968,0.0035092383357703
0,2,(0.0% - 84.2%),FALSE,Aphelios/Master Yi (IO/MT),Kalista/Nocturne (NX/SI),0,NEG,No,0.00291107271035491,0.0154060879968098
