archetype_1,archetype_2,mu_win,mu_n,mu_wr,ci,ok_ci,direction,mirror,playrate_1,playrate_2
Gwen/Quinn (DE/SI),Fizz/Jack (BW/FR),0,2,0,(0.0% - 84.2%),FALSE,NEG,No,0.042022792022792,0.000949667616334283
Aurelion Sol/Shyvana (DE/MT),Evelynn/Kai'Sa (RU/SH),0,2,0,(0.0% - 84.2%),FALSE,NEG,No,0.00759734093067427,0.00902184235517569
Evelynn/Lucian (DE/RU),Karma/Sett (FR/IO),0,2,0,(0.0% - 84.2%),FALSE,NEG,No,0.00367996201329535,0.0121082621082621
Ashe/Sejuani (FR/SI),Karma/Sett (FR/IO),0,2,0,(0.0% - 84.2%),FALSE,NEG,No,0.000830959164292498,0.0121082621082621
Karma/Sett (FR/IO),Ashe/LeBlanc (FR/NX),0,2,0,(0.0% - 84.2%),FALSE,NEG,No,0.0121082621082621,0.0112773029439696
Lissandra/Taliyah (FR/SH),Karma/Sett (FR/IO),0,2,0,(0.0% - 84.2%),FALSE,NEG,No,0.00593542260208927,0.0121082621082621
Maokai/Nautilus (BW/SI),Evelynn/Kai'Sa (RU/SH),0,2,0,(0.0% - 84.2%),FALSE,NEG,No,0.0105650522317189,0.00902184235517569
Aatrox/Kayn (RU/RU),Evelynn/Kai'Sa (RU/SH),0,2,0,(0.0% - 84.2%),FALSE,NEG,No,0.0113960113960114,0.00902184235517569
Annie/Jhin (RU/NX),Karma/Sett (IO/PZ),0,2,0,(0.0% - 84.2%),FALSE,NEG,No,0.00154320987654321,0.0891500474833808
Ashe/LeBlanc (FR/NX),Gwen/Jack (BW/SI),0,2,0,(0.0% - 84.2%),FALSE,NEG,No,0.0112773029439696,0.000830959164292498
Miss Fortune/Quinn (BW/DE),Gwen/Jack (BW/SI),0,2,0,(0.0% - 84.2%),FALSE,NEG,No,0.0328822412155746,0.000830959164292498
Ahri/Fizz (BC/IO),Fizz/Samira (BW/NX),0,2,0,(0.0% - 84.2%),FALSE,NEG,No,0.000712250712250712,0.249762583095916
