deck_code,factions,patch,cards,cards.region,champs,champs.region,allegiance,cards.fix,cards.region.fix,cards.region.freq,archetype,archetype_pretty,archetype_cluster,alle,alle.region
CQCQCAQCAUAQIAQPAECQEFICAEBAYMQDAUFDCOB2AMAQGAQFAIAQECYPAIBAECIKAQAQGAQUAECAEBYBAUBAIAYBAIQSYMI,"BC,IO",221,02IO005 02IO005 02IO005 04IO015 04IO015 04IO015 05IO021 05IO021 05IO021 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 05BC049 05BC049 05BC049 05BC056 05BC056 05BC056 05BC058 05BC058 05BC058 03IO005 03IO005 01IO011 01IO011 01IO015 01IO015 02IO009 02IO009 02IO010 02IO010 03IO020 04IO007 05IO004 01IO033 01IO044 01IO049,IO,"Ahri,Kennen,Yasuo","BC,IO","01IO050,01IO050,01IO050",,,31,Ahri/Kennen/Yasuo,,,01IO050,IO
CQCQCAQCAUAQIAQPAECQVNQBAICQEFI2AMAQECAMFYCACAQCBIAQKCR2AECQEBAEAEBA6JBGFQBACBIKZUAQCBICDE,"BC,IO",221,02IO005 02IO005 02IO005 04IO015 04IO015 04IO015 05BC182 05BC182 05BC182 05IO021 05IO021 05IO021 05IO026 05IO026 05IO026 01IO008 01IO008 01IO008 01IO012 01IO012 01IO012 01IO046 01IO046 01IO046 02IO010 02IO010 05BC058 05BC058 05IO004 05IO004 01IO015 01IO015 01IO036 01IO036 01IO038 01IO038 01IO044 01IO044 05BC205 05IO025,IO,"Ahri,Kennen,Yasuo","BC,IO",,,,34,Ahri/Kennen/Yasuo,,,,
CQCQCAQCBIAQIAQPAECQUOQCAUBBKGQDAEBAYMRZAQAQEAQFAEBQEBICAEBA6MICAUFDRNABAIAQCARYAMCQEBAHCQ,"BC,IO",221,02IO010 02IO010 02IO010 04IO015 04IO015 04IO015 05BC058 05BC058 05BC058 05IO021 05IO021 05IO021 05IO026 05IO026 05IO026 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 02IO005 02IO005 03IO005 03IO005 01IO015 01IO015 01IO049 01IO049 05BC056 05BC056 05BC180 05BC180 01IO056 05IO004 05IO007 05IO020,IO,"Ahri,Kennen,Yasuo","BC,IO","01IO050,01IO050,01IO050",,,33,Ahri/Kennen/Yasuo,,,01IO050,IO
CQCQCBACB4BACAQIHEBAEAQFBIBAKCQ2WYAQEBICAQNAEAYBAIGC4MQDAUFDVJQBZUAQCAIBAIHQ,"BC,IO",221,04IO015 04IO015 04IO015 01IO008 01IO008 01IO008 01IO057 01IO057 01IO057 02IO005 02IO005 02IO005 02IO010 02IO010 02IO010 05BC026 05BC026 05BC026 05BC182 05BC182 05BC182 05IO004 05IO004 05IO004 05IO026 05IO026 05IO026 01IO012 01IO012 01IO046 01IO046 01IO050 01IO050 05BC058 05BC058 05BC166 05BC166 05BC205 05BC205 01IO015,IO,"Ahri,Kennen,Yasuo","BC,IO","01IO050,01IO050",,,28,Ahri/Kennen/Yasuo,,,01IO050,IO
CQDACBACB4AQKCRYAECQEGQCAIBAKCQCAMBAKGIDAEBAYMRZAMAQKCR2AECQEBACAEBA6MIBAICQEBYZ,"BC,IO",221,04IO015 04IO015 04IO015 05BC056 05BC056 05BC056 05IO026 05IO026 05IO026 02IO005 02IO005 02IO005 02IO010 02IO010 02IO010 03IO005 03IO005 03IO005 03IO025 03IO025 03IO025 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 05BC058 05BC058 05IO004 05IO004 01IO015 01IO015 01IO049 01IO049 05IO007 05IO025,IO,"Ahri,Kennen,Yasuo","BC,IO","01IO050,01IO050,01IO050",,,35,Ahri/Kennen/Yasuo,,,01IO050,IO
CQAAGAIFBI5AEBICAQNAMAICAIEA6EJMFYCQEAQCAUFAEBACBMHQGAYCAUKBMBIFAIAQGFIXDEFACAQEAUFQYIJGFMYTEOA,IO,221,05BC058 05BC058 05IO004 05IO004 05IO026 05IO026 01IO002 01IO002 01IO008 01IO008 01IO015 01IO015 01IO017 01IO017 01IO044 01IO044 01IO046 01IO046 02IO005 02IO010 04IO011 04IO015 03IO005 03IO020 03IO022 05IO001 05IO003 05IO021 05IO023 05IO025 01IO004 01IO005 01IO011 01IO012 01IO033 01IO038 01IO043 01IO049 01IO050 01IO056,IO,"Ahri,Kennen,Yasuo","BC,IO",01IO050,05IO058 05IO058 05IO004 05IO004 05IO026 05IO026 01IO002 01IO002 01IO008 01IO008 01IO015 01IO015 01IO017 01IO017 01IO044 01IO044 01IO046 01IO046 02IO005 02IO010 04IO011 04IO015 03IO005 03IO020 03IO022 05IO001 05IO003 05IO021 05IO023 05IO025 01IO004 01IO005 01IO011 01IO012 01IO033 01IO038 01IO043 01IO049 01IO050 01IO056,IO,40,Ahri/Kennen/Yasuo (IO),,,01IO050,IO
CQAQCAYCCYCACAQCAUAQKCR2AICQEBAVAQAQEAYIBYHQIAICAIFAEBICCQMQIAYCAUFBIGIOAEBAEBYKBQLRQIJEE4XDCMRXHA,IO,221,03IO022 03IO022 03IO022 02IO005 02IO005 05BC058 05BC058 05IO004 05IO004 05IO021 05IO021 01IO003 01IO003 01IO008 01IO008 01IO014 01IO014 01IO015 01IO015 02IO010 05IO020 05IO025 03IO005 03IO010 03IO020 03IO025 01IO002 01IO007 01IO010 01IO012 01IO023 01IO024 01IO033 01IO036 01IO039 01IO046 01IO049 01IO050 01IO055 01IO056,IO,"Ahri,Kennen,Yasuo","BC,IO",01IO050,03IO022 03IO022 03IO022 02IO005 02IO005 05IO058 05IO058 05IO004 05IO004 05IO021 05IO021 01IO003 01IO003 01IO008 01IO008 01IO014 01IO014 01IO015 01IO015 02IO010 05IO020 05IO025 03IO005 03IO010 03IO020 03IO025 01IO002 01IO007 01IO010 01IO012 01IO023 01IO024 01IO033 01IO036 01IO039 01IO046 01IO049 01IO050 01IO055 01IO056,IO,40,Ahri/Kennen/Yasuo (IO),,,01IO050,IO
CQCACAQCAMAQKCR2AECQEFIEAEBAWDBSHECACBICAQBACARMGEBAGAQFCQBQEAQFBAFAGAIBAIHQCAYCAYAQIAQP,IO,221,02IO003 02IO003 02IO003 05BC058 05BC058 05BC058 05IO021 05IO021 05IO021 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 05IO004 05IO004 01IO044 01IO044 01IO049 01IO049 03IO005 03IO005 03IO020 03IO020 02IO005 02IO005 02IO008 02IO008 02IO010 02IO010 01IO015 03IO006 04IO015,IO,"Ahri,Kennen,Yasuo","BC,IO","01IO050,01IO050,01IO050",02IO003 02IO003 02IO003 05IO058 05IO058 05IO058 05IO021 05IO021 05IO021 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 05IO004 05IO004 01IO044 01IO044 01IO049 01IO049 03IO005 03IO005 03IO020 03IO020 02IO005 02IO005 02IO008 02IO008 02IO010 02IO010 01IO015 03IO006 04IO015,IO,40,Ahri/Kennen/Yasuo (IO),,,01IO050,IO
CQCACAQCBIAQIAQPAICQEBA2AYAQECYMCEWDEOIDAEBAEBIBAMBAKAIFBI5AGAIDAIJQCBICCUBACAQPEY,IO,221,02IO010 02IO010 02IO010 04IO015 04IO015 04IO015 05IO004 05IO004 05IO004 05IO026 05IO026 05IO026 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 02IO005 02IO005 03IO005 03IO005 05BC058 05BC058 03IO019 05IO021 01IO015 01IO038,IO,"Ahri,Kennen,Yasuo","BC,IO","01IO050,01IO050,01IO050",02IO010 02IO010 02IO010 04IO015 04IO015 04IO015 05IO004 05IO004 05IO004 05IO026 05IO026 05IO026 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 02IO005 02IO005 03IO005 03IO005 05IO058 05IO058 03IO019 05IO021 01IO015 01IO038,IO,40,Ahri/Kennen/Yasuo (IO),,,01IO050,IO
CQCACAYCCMAQIAQPAIBAEBIKAUAQECAMB4ZDSBIBAEBAEAICAIBQCAYCCQAQKCR2AECQEFICAEBQEBICAUBAIFY,IO,221,03IO019 03IO019 03IO019 04IO015 04IO015 04IO015 02IO005 02IO005 02IO005 02IO010 02IO010 02IO010 01IO008 01IO008 01IO008 01IO012 01IO012 01IO012 01IO015 01IO015 01IO015 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01IO002 01IO002 02IO003 02IO003 03IO020 03IO020 05BC058 05BC058 05IO021 05IO021 03IO005 05IO004 05IO023,IO,"Ahri,Kennen,Yasuo","BC,IO","01IO050,01IO050,01IO050",03IO019 03IO019 03IO019 04IO015 04IO015 04IO015 02IO005 02IO005 02IO005 02IO010 02IO010 02IO010 01IO008 01IO008 01IO008 01IO012 01IO012 01IO012 01IO015 01IO015 01IO015 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01IO002 01IO002 02IO003 02IO003 03IO020 03IO020 05IO058 05IO058 05IO021 05IO021 03IO005 05IO004 05IO023,IO,40,Ahri/Kennen/Yasuo (IO),,,01IO050,IO
CQCACBACB4AQKCR2AICQEFI2AQAQECALBQZAGAIBAIWACAQCBIBAKAQEC4CACAQCBAAQKAQHAIBQECAUAQAQEDZFGE4Q,IO,221,04IO015 04IO015 04IO015 05BC058 05BC058 05BC058 05IO021 05IO021 05IO021 05IO026 05IO026 05IO026 01IO008 01IO008 01IO008 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 01IO044 01IO044 02IO010 02IO010 05IO004 05IO004 05IO023 05IO023 02IO008 05IO007 03IO008 03IO020 01IO015 01IO037 01IO049 01IO057,IO,"Ahri,Kennen,Yasuo","BC,IO","01IO050,01IO050,01IO050",04IO015 04IO015 04IO015 05IO058 05IO058 05IO058 05IO021 05IO021 05IO021 05IO026 05IO026 05IO026 01IO008 01IO008 01IO008 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 01IO044 01IO044 02IO010 02IO010 05IO004 05IO004 05IO023 05IO023 02IO008 05IO007 03IO008 03IO020 01IO015 01IO037 01IO049 01IO057,IO,40,Ahri/Kennen/Yasuo (IO),,,01IO050,IO
CQCACBACB4AQKCR2AMCQEFIXDICQCAQIBMGCYMQCAEBAECQBAUBAIBABAIBAQAIDAIKACBICA4BQCAQPEUYQ,IO,221,04IO015 04IO015 04IO015 05BC058 05BC058 05BC058 05IO021 05IO021 05IO021 05IO023 05IO023 05IO023 05IO026 05IO026 05IO026 01IO008 01IO008 01IO008 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 02IO010 02IO010 05IO004 05IO004 02IO008 03IO020 05IO007 01IO015 01IO037 01IO049,IO,"Ahri,Kennen,Yasuo","BC,IO","01IO050,01IO050,01IO050",04IO015 04IO015 04IO015 05IO058 05IO058 05IO058 05IO021 05IO021 05IO021 05IO023 05IO023 05IO023 05IO026 05IO026 05IO026 01IO008 01IO008 01IO008 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 02IO010 02IO010 05IO004 05IO004 02IO008 03IO020 05IO007 01IO015 01IO037 01IO049,IO,40,Ahri/Kennen/Yasuo (IO),,,01IO050,IO
CQCQCAQCAUAQKCR2AIBQEBIWAICQEFI2AMAQECALGIAQCAICB4CQCAQCBAAQGAQGAECAEDYDAUBAIBYXAUAQEAYMEETTQ,IO,221,02IO005 02IO005 02IO005 05BC058 05BC058 05BC058 03IO005 03IO005 03IO005 03IO022 03IO022 03IO022 05IO021 05IO021 05IO021 05IO026 05IO026 05IO026 01IO008 01IO008 01IO008 01IO011 01IO011 01IO011 01IO050 01IO050 01IO050 01IO015 01IO015 02IO008 03IO006 04IO015 05IO004 05IO007 05IO023 01IO003 01IO012 01IO033 01IO039 01IO056,IO,"Ahri,Kennen,Yasuo","BC,IO","01IO050,01IO050,01IO050",02IO005 02IO005 02IO005 05IO058 05IO058 05IO058 03IO005 03IO005 03IO005 03IO022 03IO022 03IO022 05IO021 05IO021 05IO021 05IO026 05IO026 05IO026 01IO008 01IO008 01IO008 01IO011 01IO011 01IO011 01IO050 01IO050 01IO050 01IO015 01IO015 02IO008 03IO006 04IO015 05IO004 05IO007 05IO023 01IO003 01IO012 01IO033 01IO039 01IO056,IO,40,Ahri/Kennen/Yasuo (IO),,,01IO050,IO
CQCQCAQCBIAQIAQPAECQUOQDAUBBKFY2AQAQECALBQZAEAIBAIWACBICAQBQCAQCBABAGAQFCQBQCAQPEUYQ,IO,221,02IO010 02IO010 02IO010 04IO015 04IO015 04IO015 05BC058 05BC058 05BC058 05IO021 05IO021 05IO021 05IO023 05IO023 05IO023 05IO026 05IO026 05IO026 01IO008 01IO008 01IO008 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 01IO044 01IO044 05IO004 05IO004 02IO008 03IO005 03IO020 01IO015 01IO037 01IO049,IO,"Ahri,Kennen,Yasuo","BC,IO","01IO050,01IO050,01IO050",02IO010 02IO010 02IO010 04IO015 04IO015 04IO015 05IO058 05IO058 05IO058 05IO021 05IO021 05IO021 05IO023 05IO023 05IO023 05IO026 05IO026 05IO026 01IO008 01IO008 01IO008 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 01IO044 01IO044 05IO004 05IO004 02IO008 03IO005 03IO020 01IO015 01IO037 01IO049,IO,40,Ahri/Kennen/Yasuo (IO),,,01IO050,IO
CQCQCAQCBIAQIAQPAECQUOQDAUBBKFY2AQAQECALBQZAEAIBAIWACBICAQCACAQCBAAQGAQUAECQEBYDAEBA6JJR,IO,221,02IO010 02IO010 02IO010 04IO015 04IO015 04IO015 05BC058 05BC058 05BC058 05IO021 05IO021 05IO021 05IO023 05IO023 05IO023 05IO026 05IO026 05IO026 01IO008 01IO008 01IO008 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 01IO044 01IO044 05IO004 05IO004 02IO008 03IO020 05IO007 01IO015 01IO037 01IO049,IO,"Ahri,Kennen,Yasuo","BC,IO","01IO050,01IO050,01IO050",02IO010 02IO010 02IO010 04IO015 04IO015 04IO015 05IO058 05IO058 05IO058 05IO021 05IO021 05IO021 05IO023 05IO023 05IO023 05IO026 05IO026 05IO026 01IO008 01IO008 01IO008 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 01IO044 01IO044 05IO004 05IO004 02IO008 03IO020 05IO007 01IO015 01IO037 01IO049,IO,40,Ahri/Kennen/Yasuo (IO),,,01IO050,IO
CQCQCAYCAUAQKCR2AIBAECAKAMCQEFIXDICACAQIBMGDEAIBAUBAIAYBAQBA6AIFAIDQGAICB4STC,IO,221,03IO005 03IO005 03IO005 05BC058 05BC058 05BC058 02IO008 02IO008 02IO008 02IO010 02IO010 02IO010 05IO021 05IO021 05IO021 05IO023 05IO023 05IO023 05IO026 05IO026 05IO026 01IO008 01IO008 01IO008 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 05IO004 05IO004 04IO015 05IO007 01IO015 01IO037 01IO049,IO,"Ahri,Kennen,Yasuo","BC,IO","01IO050,01IO050,01IO050",03IO005 03IO005 03IO005 05IO058 05IO058 05IO058 02IO008 02IO008 02IO008 02IO010 02IO010 02IO010 05IO021 05IO021 05IO021 05IO023 05IO023 05IO023 05IO026 05IO026 05IO026 01IO008 01IO008 01IO008 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 05IO004 05IO004 04IO015 05IO007 01IO015 01IO037 01IO049,IO,40,Ahri/Kennen/Yasuo (IO),,,01IO050,IO
CQCQCAYCAUAQKCR2AIBAECAKAMCQEFIXDICACAQIBMGDEAQBAIBAKAIFAICAEAIFAIDQEAICB4YQ,IO,221,03IO005 03IO005 03IO005 05BC058 05BC058 05BC058 02IO008 02IO008 02IO008 02IO010 02IO010 02IO010 05IO021 05IO021 05IO021 05IO023 05IO023 05IO023 05IO026 05IO026 05IO026 01IO008 01IO008 01IO008 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 02IO005 02IO005 05IO004 05IO004 05IO007 01IO015 01IO049,IO,"Ahri,Kennen,Yasuo","BC,IO","01IO050,01IO050,01IO050",03IO005 03IO005 03IO005 05IO058 05IO058 05IO058 02IO008 02IO008 02IO008 02IO010 02IO010 02IO010 05IO021 05IO021 05IO021 05IO023 05IO023 05IO023 05IO026 05IO026 05IO026 01IO008 01IO008 01IO008 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 02IO005 02IO005 05IO004 05IO004 05IO007 01IO015 01IO049,IO,40,Ahri/Kennen/Yasuo (IO),,,01IO050,IO
CQCACAICGIAQGAQFAECQUOQCAIBAGBIEAEBAECQBAUFLMAIDAUBAOFIZAQAQEAQJBQ4QIAIEAIGACBICAQBACAREFQBQKCQEHC2AC,"BC,IO",221,01IO050 01IO050 01IO050 03IO005 03IO005 03IO005 05BC058 05BC058 05BC058 02IO003 02IO003 02IO003 02IO005 02IO005 02IO005 02IO010 02IO010 05BC182 05BC182 05IO007 05IO007 05IO021 05IO021 05IO025 05IO025 01IO002 01IO002 01IO009 01IO009 01IO012 01IO012 01IO057 01IO057 04IO012 05IO004 01IO036 01IO044 05BC004 05BC056 05BC180,IO,"Ahri,Kennen,Zed","BC,IO","01IO050,01IO050,01IO050",,,32,Ahri/Kennen/Zed,,,01IO050,IO
CECQCAQCBAAQGAQCAECAEDYDAUBAIFY2AYAQECAMDIWTEOICAEAQELABAMBAKAA,IO,221,02IO008 02IO008 02IO008 03IO002 03IO002 03IO002 04IO015 04IO015 04IO015 05IO004 05IO004 05IO004 05IO023 05IO023 05IO023 05IO026 05IO026 05IO026 01IO008 01IO008 01IO008 01IO012 01IO012 01IO012 01IO026 01IO026 01IO026 01IO045 01IO045 01IO045 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01IO044 01IO044 03IO005 03IO005,IO,"Ahri,Lulu",IO,"01IO050,01IO050,01IO050",,,40,Ahri/Lulu,,,01IO050,IO
CECQCAQCBAAQGAQCAECAEDYDAUBAIFY2AYAQECAMDIWTEOICAEAQENYBAMBAKAA,IO,221,02IO008 02IO008 02IO008 03IO002 03IO002 03IO002 04IO015 04IO015 04IO015 05IO004 05IO004 05IO004 05IO023 05IO023 05IO023 05IO026 05IO026 05IO026 01IO008 01IO008 01IO008 01IO012 01IO012 01IO012 01IO026 01IO026 01IO026 01IO045 01IO045 01IO045 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01IO055 01IO055 03IO005 03IO005,IO,"Ahri,Lulu",IO,"01IO050,01IO050,01IO050",,,40,Ahri/Lulu,,,01IO050,IO
CECQCAQCBIAQGAQCAECAEDYCAEBAYLADAUBAGBA2AQAQEAQJAECQEFYCAMBAKFAEAEBAEJRSHEAA,IO,221,02IO010 02IO010 02IO010 03IO002 03IO002 03IO002 04IO015 04IO015 04IO015 01IO012 01IO012 01IO012 01IO044 01IO044 01IO044 05IO003 05IO003 05IO003 05IO004 05IO004 05IO004 05IO026 05IO026 05IO026 02IO009 02IO009 05IO023 05IO023 03IO005 03IO005 03IO020 03IO020 01IO002 01IO002 01IO038 01IO038 01IO050 01IO050 01IO057 01IO057,IO,"Ahri,Lulu",IO,"01IO050,01IO050",,,40,Ahri/Lulu,,,01IO050,IO
CECQCAQCBIAQIAQPAIAQEDBSAMBQEAQKCECAKAQECUMRUAQBAUBAOAQDAICRIAIBAEBCI,IO,221,02IO010 02IO010 02IO010 04IO015 04IO015 04IO015 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 03IO002 03IO002 03IO002 03IO010 03IO010 03IO010 03IO017 03IO017 03IO017 05IO004 05IO004 05IO004 05IO021 05IO021 05IO021 05IO025 05IO025 05IO025 05IO026 05IO026 05IO026 05IO007 05IO007 03IO005 03IO005 03IO020 03IO020 01IO036,IO,"Ahri,Lulu",IO,"01IO050,01IO050,01IO050",,,40,Ahri/Lulu,,,01IO050,IO
CECQCAQCBIAQIAQPAIAQEDBSAMBQEAQKCECAKAQECUMRUAYBAEBCIAIDAICQCBICA4AQCAICBM,IO,221,02IO010 02IO010 02IO010 04IO015 04IO015 04IO015 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 03IO002 03IO002 03IO002 03IO010 03IO010 03IO010 03IO017 03IO017 03IO017 05IO004 05IO004 05IO004 05IO021 05IO021 05IO021 05IO025 05IO025 05IO025 05IO026 05IO026 05IO026 01IO036 01IO036 03IO005 03IO005 05IO007 05IO007 01IO011,IO,"Ahri,Lulu",IO,"01IO050,01IO050,01IO050",,,40,Ahri/Lulu,,,01IO050,IO
CECACAYCAUAQKAQEAICAEBYPAYAQEAQLCMQCKNYBAEAQECQFAEAQEJQBAIBAKAIDAIDAEBACBQGQGBICCULRQ,IO,221,03IO005 03IO005 03IO005 05IO004 05IO004 05IO004 04IO007 04IO007 04IO007 04IO015 04IO015 04IO015 01IO002 01IO002 01IO002 01IO011 01IO011 01IO011 01IO019 01IO019 01IO019 01IO032 01IO032 01IO032 01IO037 01IO037 01IO037 01IO055 01IO055 01IO055 01IO010 01IO010 01IO038 02IO005 03IO006 04IO012 04IO013 05IO021 05IO023 05IO024,IO,"Ahri,Shen",IO,,,,40,Ahri/Shen,,,,
CECQCAYCCQAQIAQPAIAQICBUAICQEBA2AUAQEBQLBQWDEAYBAEBBKAICAIFACBICAEAQCBICA4,"IO,PZ",221,03IO020 03IO020 03IO020 04IO015 04IO015 04IO015 01PZ008 01PZ008 01PZ008 01PZ052 01PZ052 01PZ052 05IO004 05IO004 05IO004 05IO026 05IO026 05IO026 01IO006 01IO006 01IO006 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO021 01IO021 02IO010 02IO010 05IO001 05IO001 05IO007,IO,"Ahri,Teemo","IO,PZ","01IO050,01IO050,01IO050",,,34,Ahri/Teemo,,,01IO050,IO
CQDACAIEBAAQEAQKAECQUPYCAQBA4DYDAUBAIFI2AQAQECYMFQ4QCAIDAICQCAQBAISTI,"BC,IO",221,01PZ008 01PZ008 01PZ008 02IO010 02IO010 02IO010 05BC063 05BC063 05BC063 04IO014 04IO014 04IO014 04IO015 04IO015 04IO015 05IO004 05IO004 05IO004 05IO021 05IO021 05IO021 05IO026 05IO026 05IO026 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO044 01IO044 01IO044 01IO057 01IO057 01IO057 03IO005 03IO005 01IO037 01IO052,IO,"Ahri,Teemo","IO,PZ",,01BC008 01BC008 01BC008 02IO010 02IO010 02IO010 05BC063 05BC063 05BC063 04IO014 04IO014 04IO014 04IO015 04IO015 04IO015 05IO004 05IO004 05IO004 05IO021 05IO021 05IO021 05IO026 05IO026 05IO026 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO044 01IO044 01IO044 01IO057 01IO057 01IO057 03IO005 03IO005 01IO037 01IO052,"BC,IO",34,Ahri/Teemo (BC/IO),,,,
CQDACAYCCQAQIAQPAECQUKQCAIBAKCQDAUBACBA2AUAQEBQMCEWDEAABAEAQICA,"BC,IO",221,03IO020 03IO020 03IO020 04IO015 04IO015 04IO015 05BC042 05BC042 05BC042 02IO005 02IO005 02IO005 02IO010 02IO010 02IO010 05IO001 05IO001 05IO001 05IO004 05IO004 05IO004 05IO026 05IO026 05IO026 01IO006 01IO006 01IO006 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01PZ008,IO,"Ahri,Teemo","IO,PZ","01IO050,01IO050,01IO050",03IO020 03IO020 03IO020 04IO015 04IO015 04IO015 05BC042 05BC042 05BC042 02IO005 02IO005 02IO005 02IO010 02IO010 02IO010 05IO001 05IO001 05IO001 05IO004 05IO004 05IO004 05IO026 05IO026 05IO026 01IO006 01IO006 01IO006 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01BC008,"BC,IO",36,Ahri/Teemo (BC/IO),,,01IO050,IO
CICQCAQGDIAQEAQKAECAEDYDAEBAYFBMAMCQEBAVDIBQCAYCAUAQKAQXAMAQECZXHEBQCAICEEAQEBRXAEBQEFQ,"BW,IO",221,02BW026 02BW026 02BW026 02IO010 02IO010 02IO010 04IO015 04IO015 04IO015 01IO012 01IO012 01IO012 01IO020 01IO020 01IO020 01IO044 01IO044 01IO044 05IO004 05IO004 05IO004 05IO021 05IO021 05IO021 05IO026 05IO026 05IO026 03IO005 03IO005 05IO023 05IO023 01IO011 01IO011 01IO055 01IO055 01IO057 01IO057 01IO033 02BW055 03IO022,IO,"Ahri,Twisted Fate","BW,IO",,,,36,Ahri/Twisted Fate,,,,
CIDACAQGDIAQGBQRAECAEDYBAUBAIAQBAIGDSBACAIBQKCIKAMAQCARRAEBAECACAMBAKFACAEAQECYBAMBAM,"BW,IO",221,02BW026 02BW026 02BW026 03BW017 03BW017 03BW017 04IO015 04IO015 04IO015 05IO004 05IO004 05IO004 01IO012 01IO012 01IO012 01IO057 01IO057 01IO057 02IO003 02IO003 02IO003 02IO005 02IO005 02IO005 02IO009 02IO009 02IO009 02IO010 02IO010 02IO010 01IO049 01IO049 02IO008 02IO008 03IO005 03IO005 03IO020 03IO020 01IO011 03IO006,IO,"Ahri,Twisted Fate","BW,IO",,,,34,Ahri/Twisted Fate,,,,
CEBACAICB4AQKAQEAUAQGAQUAECAEDYCAIBAKCQCAUBAGGQIAEBAEDAOCEVCYLRSAQAQIAQBAECQEGACAEBCCOACAMBAKEY,IO,221,01IO015 01IO015 01IO015 05IO004 05IO004 05IO004 03IO020 03IO020 04IO015 04IO015 02IO005 02IO005 02IO010 02IO010 05IO003 05IO003 05IO026 05IO026 01IO002 01IO002 01IO012 01IO012 01IO014 01IO014 01IO017 01IO017 01IO042 01IO042 01IO044 01IO044 01IO046 01IO046 01IO050 01IO050 04IO001 05IO024 01IO033 01IO056 03IO005 03IO019,IO,"Ahri,Yasuo",IO,"01IO050,01IO050",,,40,Ahri/Yasuo,,,01IO050,IO
CEBAEAICBMHQIBICAMCBKFYEAEBAECQBAQBA6AYBAIBCULADAUBACFAZAQAQGAQSAECAECYCAEBAKJQCAUBAOGA,IO,221,01IO011 01IO011 01IO011 01IO015 01IO015 01IO015 05IO003 05IO003 05IO003 05IO004 05IO004 05IO004 05IO021 05IO021 05IO021 05IO023 05IO023 05IO023 02IO010 02IO010 04IO015 04IO015 01IO002 01IO002 01IO042 01IO042 01IO044 01IO044 05IO001 05IO001 05IO020 05IO020 05IO025 05IO025 03IO018 04IO011 01IO005 01IO038 05IO007 05IO024,IO,"Ahri,Yasuo",IO,,,,40,Ahri/Yasuo,,,,
