player,opponent,muWin,muGames,muWR,factions,okCI,direction,CI,playrate
Sivir / Zed,Teemo / Zed,96,169,0.568047337278107,"Ionia,Shurima",FALSE,POS,(49.0%-64.4%),0.0177764736228084
Sivir / Zed,Thresh / Viego (IO/SI),26,56,0.464285714285714,"Ionia,Shurima",FALSE,NEG,(33.0%-60.3%),0.0177764736228084
Sivir / Zed,Thresh / Viego (SI/SH),13,19,0.68421052631579,"Ionia,Shurima",FALSE,POS,(43.4%-87.4%),0.0177764736228084
Sivir / Zed,Trundle / Tryndamere (FR/SI),32,60,0.533333333333333,"Ionia,Shurima",FALSE,POS,(40.0%-66.3%),0.0177764736228084
Sivir / Zed,Twisted Fate (BW/PZ),15,23,0.652173913043478,"Ionia,Shurima",FALSE,POS,(42.7%-83.6%),0.0177764736228084
Sivir / Zed,Twisted Fate / Viego,16,41,0.390243902439024,"Ionia,Shurima",FALSE,NEG,(24.2%-55.5%),0.0177764736228084
Sivir / Zed,Twisted Fate / Zilean,10,18,0.555555555555556,"Ionia,Shurima",FALSE,POS,(30.8%-78.5%),0.0177764736228084
Sivir / Zed,Viego (DE/SI),20,26,0.769230769230769,"Ionia,Shurima",TRUE,POS,(56.4%-91.0%),0.0177764736228084
Sivir / Zed,Viego (FR/SI),91,177,0.514124293785311,"Ionia,Shurima",FALSE,POS,(43.8%-59.0%),0.0177764736228084
Sivir / Zed,Viego (IO/SI),172,289,0.595155709342561,"Ionia,Shurima",TRUE,POS,(53.6%-65.2%),0.0177764736228084
Sivir / Zed,Viego (SI/SH),223,434,0.513824884792627,"Ionia,Shurima",FALSE,POS,(46.6%-56.2%),0.0177764736228084
Sivir / Zed,Viego / Zed,11,17,0.647058823529412,"Ionia,Shurima",FALSE,POS,(38.3%-85.8%),0.0177764736228084
Sivir / Zed,Yeti (FR/PZ),12,25,0.48,"Ionia,Shurima",FALSE,NEG,(27.8%-68.7%),0.0177764736228084
Sivir / Zed,Zed (FR/IO),16,28,0.571428571428571,"Ionia,Shurima",FALSE,POS,(37.2%-75.5%),0.0177764736228084
Soraka / Tahm Kench,Akshan (FR/SH),10,13,0.769230769230769,"Bilgewater,MtTargon",FALSE,POS,(46.2%-95.0%),0.00920770219200579
Soraka / Tahm Kench,Akshan / Draven,4,14,0.285714285714286,"Bilgewater,MtTargon",FALSE,NEG,(8.4%-58.1%),0.00920770219200579
Soraka / Tahm Kench,Akshan / Ekko,11,16,0.6875,"Bilgewater,MtTargon",FALSE,POS,(41.3%-89.0%),0.00920770219200579
Soraka / Tahm Kench,Akshan / Lee Sin,34,80,0.425,"Bilgewater,MtTargon",FALSE,NEG,(31.5%-54.1%),0.00920770219200579
Soraka / Tahm Kench,Akshan / Riven,5,20,0.25,"Bilgewater,MtTargon",TRUE,NEG,(8.7%-49.1%),0.00920770219200579
Soraka / Tahm Kench,Akshan / Sivir (DE/SH),100,323,0.309597523219814,"Bilgewater,MtTargon",TRUE,NEG,(26.0%-36.3%),0.00920770219200579
Soraka / Tahm Kench,Akshan / Sivir (IO/SH),77,227,0.33920704845815,"Bilgewater,MtTargon",TRUE,NEG,(27.8%-40.5%),0.00920770219200579
Soraka / Tahm Kench,Akshan / Sivir / Zed,80,240,0.333333333333333,"Bilgewater,MtTargon",TRUE,NEG,(27.4%-39.7%),0.00920770219200579
Soraka / Tahm Kench,Akshan / Taric,7,11,0.636363636363636,"Bilgewater,MtTargon",FALSE,POS,(30.8%-89.1%),0.00920770219200579
Soraka / Tahm Kench,Akshan / Viktor,3,11,0.272727272727273,"Bilgewater,MtTargon",FALSE,NEG,(6.0%-61.0%),0.00920770219200579
Soraka / Tahm Kench,Akshan / Zilean (IO/SH),3,12,0.25,"Bilgewater,MtTargon",FALSE,NEG,(5.5%-57.2%),0.00920770219200579
Soraka / Tahm Kench,Anivia (FR/SI),147,190,0.773684210526316,"Bilgewater,MtTargon",TRUE,POS,(70.8%-83.1%),0.00920770219200579
Soraka / Tahm Kench,Aphelios / Zoe (MT/PZ),8,18,0.444444444444444,"Bilgewater,MtTargon",FALSE,NEG,(21.5%-69.2%),0.00920770219200579
Soraka / Tahm Kench,Ashe / Kindred,8,11,0.727272727272727,"Bilgewater,MtTargon",FALSE,POS,(39.0%-94.0%),0.00920770219200579
Soraka / Tahm Kench,Ashe / LeBlanc,13,38,0.342105263157895,"Bilgewater,MtTargon",FALSE,NEG,(19.6%-51.4%),0.00920770219200579
Soraka / Tahm Kench,Aurelion Sol / Braum,3,15,0.2,"Bilgewater,MtTargon",TRUE,NEG,(4.3%-48.1%),0.00920770219200579
Soraka / Tahm Kench,Aurelion Sol / Shyvana / Zoe,5,11,0.454545454545455,"Bilgewater,MtTargon",FALSE,NEG,(16.7%-76.6%),0.00920770219200579
Soraka / Tahm Kench,Azir / Irelia,182,434,0.419354838709677,"Bilgewater,MtTargon",TRUE,NEG,(37.2%-46.7%),0.00920770219200579
Soraka / Tahm Kench,Azir / Nasus / Renekton,10,11,0.909090909090909,"Bilgewater,MtTargon",TRUE,POS,(58.7%-99.8%),0.00920770219200579
Soraka / Tahm Kench,Braum / Vladimir,7,11,0.636363636363636,"Bilgewater,MtTargon",FALSE,POS,(30.8%-89.1%),0.00920770219200579
Soraka / Tahm Kench,Championless (FR/PZ),7,12,0.583333333333333,"Bilgewater,MtTargon",FALSE,POS,(27.7%-84.8%),0.00920770219200579
Soraka / Tahm Kench,Championless (FR/SI),6,11,0.545454545454545,"Bilgewater,MtTargon",FALSE,POS,(23.4%-83.3%),0.00920770219200579
Soraka / Tahm Kench,Darius (NX/SH),3,16,0.1875,"Bilgewater,MtTargon",TRUE,NEG,(4.0%-45.6%),0.00920770219200579
Soraka / Tahm Kench,Diana / Nocturne,8,20,0.4,"Bilgewater,MtTargon",FALSE,NEG,(19.1%-63.9%),0.00920770219200579
Soraka / Tahm Kench,Draven / Ezreal,111,341,0.325513196480938,"Bilgewater,MtTargon",TRUE,NEG,(27.6%-37.8%),0.00920770219200579
Soraka / Tahm Kench,Draven / Fizz,7,16,0.4375,"Bilgewater,MtTargon",FALSE,NEG,(19.8%-70.1%),0.00920770219200579
Soraka / Tahm Kench,Draven / Jinx,105,263,0.399239543726236,"Bilgewater,MtTargon",TRUE,NEG,(34.0%-46.1%),0.00920770219200579
Soraka / Tahm Kench,Draven / Riven (NX/PZ),24,61,0.39344262295082,"Bilgewater,MtTargon",FALSE,NEG,(27.1%-52.7%),0.00920770219200579
Soraka / Tahm Kench,Draven / Teemo,6,12,0.5,"Bilgewater,MtTargon",FALSE,NEG,(21.1%-78.9%),0.00920770219200579
Soraka / Tahm Kench,Ekko / Zilean,69,82,0.841463414634146,"Bilgewater,MtTargon",TRUE,POS,(74.4%-91.3%),0.00920770219200579
Soraka / Tahm Kench,Elise (NX/SI),11,35,0.314285714285714,"Bilgewater,MtTargon",TRUE,NEG,(16.9%-49.3%),0.00920770219200579
Soraka / Tahm Kench,Elise / Viego (IO/SI),6,11,0.545454545454545,"Bilgewater,MtTargon",FALSE,POS,(23.4%-83.3%),0.00920770219200579
Soraka / Tahm Kench,Ezreal / Karma,122,191,0.638743455497382,"Bilgewater,MtTargon",TRUE,POS,(56.6%-70.7%),0.00920770219200579
Soraka / Tahm Kench,Ezreal / Sejuani / Teemo,5,11,0.454545454545455,"Bilgewater,MtTargon",FALSE,NEG,(16.7%-76.6%),0.00920770219200579
Soraka / Tahm Kench,Ezreal / Teemo (FR/PZ),20,38,0.526315789473684,"Bilgewater,MtTargon",FALSE,POS,(35.8%-69.0%),0.00920770219200579
Soraka / Tahm Kench,Ezreal / Twisted Fate,17,21,0.80952380952381,"Bilgewater,MtTargon",TRUE,POS,(58.1%-94.6%),0.00920770219200579
Soraka / Tahm Kench,Fiora / Jarvan IV / Shen,10,26,0.384615384615385,"Bilgewater,MtTargon",FALSE,NEG,(20.2%-59.4%),0.00920770219200579
Soraka / Tahm Kench,Fiora / Shen,45,82,0.548780487804878,"Bilgewater,MtTargon",FALSE,POS,(43.5%-65.9%),0.00920770219200579
Soraka / Tahm Kench,Gangplank / Miss Fortune (BW/NX),141,269,0.524163568773234,"Bilgewater,MtTargon",FALSE,POS,(46.3%-58.5%),0.00920770219200579
Soraka / Tahm Kench,Gangplank / Sejuani,463,679,0.681885125184094,"Bilgewater,MtTargon",TRUE,POS,(64.5%-71.7%),0.00920770219200579
Soraka / Tahm Kench,Gangplank / Twisted Fate (BW/NX),22,37,0.594594594594595,"Bilgewater,MtTargon",FALSE,POS,(42.1%-75.2%),0.00920770219200579
Soraka / Tahm Kench,Gangplank / Twisted Fate (BW/PZ),8,11,0.727272727272727,"Bilgewater,MtTargon",FALSE,POS,(39.0%-94.0%),0.00920770219200579
Soraka / Tahm Kench,Gangplank / Twisted Fate (BW/SI),10,12,0.833333333333333,"Bilgewater,MtTargon",TRUE,POS,(51.6%-97.9%),0.00920770219200579
Soraka / Tahm Kench,GoHard,80,94,0.851063829787234,"Bilgewater,MtTargon",TRUE,POS,(76.3%-91.6%),0.00920770219200579
Soraka / Tahm Kench,Irelia / Miss Fortune,6,13,0.461538461538462,"Bilgewater,MtTargon",FALSE,NEG,(19.2%-74.9%),0.00920770219200579
Soraka / Tahm Kench,Jarvan IV / Shen,76,182,0.417582417582418,"Bilgewater,MtTargon",TRUE,NEG,(34.5%-49.3%),0.00920770219200579
Soraka / Tahm Kench,Jarvan IV / Taric,4,14,0.285714285714286,"Bilgewater,MtTargon",FALSE,NEG,(8.4%-58.1%),0.00920770219200579
Soraka / Tahm Kench,Jinx / Lulu,56,96,0.583333333333333,"Bilgewater,MtTargon",FALSE,POS,(47.8%-68.3%),0.00920770219200579
Soraka / Tahm Kench,Kalista / Viego (IO/SI),5,12,0.416666666666667,"Bilgewater,MtTargon",FALSE,NEG,(15.2%-72.3%),0.00920770219200579
Soraka / Tahm Kench,Karma / Thresh,40,61,0.655737704918033,"Bilgewater,MtTargon",TRUE,POS,(52.3%-77.3%),0.00920770219200579
Soraka / Tahm Kench,LeBlanc / Sivir,3,25,0.12,"Bilgewater,MtTargon",TRUE,NEG,(2.5%-31.2%),0.00920770219200579
Soraka / Tahm Kench,Lee Sin / Zoe,80,141,0.567375886524823,"Bilgewater,MtTargon",FALSE,POS,(48.1%-65.0%),0.00920770219200579
Soraka / Tahm Kench,Lissandra / Taliyah,41,88,0.465909090909091,"Bilgewater,MtTargon",FALSE,NEG,(35.9%-57.5%),0.00920770219200579
Soraka / Tahm Kench,Lulu / Zed (DE/IO),148,497,0.297786720321932,"Bilgewater,MtTargon",TRUE,NEG,(25.8%-34.0%),0.00920770219200579
Soraka / Tahm Kench,Malphite / Taliyah,9,13,0.692307692307692,"Bilgewater,MtTargon",FALSE,POS,(38.6%-90.9%),0.00920770219200579
Soraka / Tahm Kench,Maokai / Nautilus,52,96,0.541666666666667,"Bilgewater,MtTargon",FALSE,POS,(43.7%-64.4%),0.00920770219200579
Soraka / Tahm Kench,Maokai / Viego (SI/SH),11,17,0.647058823529412,"Bilgewater,MtTargon",FALSE,POS,(38.3%-85.8%),0.00920770219200579
Soraka / Tahm Kench,Miss Fortune / Quinn,10,25,0.4,"Bilgewater,MtTargon",FALSE,NEG,(21.1%-61.3%),0.00920770219200579
Soraka / Tahm Kench,Nasus / Thresh,21,33,0.636363636363636,"Bilgewater,MtTargon",FALSE,POS,(45.1%-79.6%),0.00920770219200579
Soraka / Tahm Kench,Nasus / Viego,24,46,0.521739130434783,"Bilgewater,MtTargon",FALSE,POS,(36.9%-67.1%),0.00920770219200579
Soraka / Tahm Kench,Nasus / Zilean (SI/SH),16,22,0.727272727272727,"Bilgewater,MtTargon",FALSE,POS,(49.8%-89.3%),0.00920770219200579
Soraka / Tahm Kench,Pyke / Rek'Sai,110,332,0.331325301204819,"Bilgewater,MtTargon",TRUE,NEG,(28.1%-38.5%),0.00920770219200579
Soraka / Tahm Kench,Renekton / Sejuani / Sivir,8,20,0.4,"Bilgewater,MtTargon",FALSE,NEG,(19.1%-63.9%),0.00920770219200579
Soraka / Tahm Kench,Sejuani / Swain,5,12,0.416666666666667,"Bilgewater,MtTargon",FALSE,NEG,(15.2%-72.3%),0.00920770219200579
Soraka / Tahm Kench,Sejuani / Teemo,5,12,0.416666666666667,"Bilgewater,MtTargon",FALSE,NEG,(15.2%-72.3%),0.00920770219200579
Soraka / Tahm Kench,Sivir / Twisted Fate,15,23,0.652173913043478,"Bilgewater,MtTargon",FALSE,POS,(42.7%-83.6%),0.00920770219200579
Soraka / Tahm Kench,Sivir / Zed,20,51,0.392156862745098,"Bilgewater,MtTargon",FALSE,NEG,(25.8%-53.9%),0.00920770219200579
Soraka / Tahm Kench,Soraka / Tahm Kench,52,104,0.5,"Bilgewater,MtTargon",FALSE,NEG,(40.0%-60.0%),0.00920770219200579
Soraka / Tahm Kench,Swain / Twisted Fate,134,270,0.496296296296296,"Bilgewater,MtTargon",FALSE,NEG,(43.5%-55.8%),0.00920770219200579
Soraka / Tahm Kench,Thresh / Viego (IO/SI),66,123,0.536585365853659,"Bilgewater,MtTargon",FALSE,POS,(44.4%-62.7%),0.00920770219200579
Soraka / Tahm Kench,Trundle / Tryndamere (FR/SI),7,12,0.583333333333333,"Bilgewater,MtTargon",FALSE,POS,(27.7%-84.8%),0.00920770219200579
Soraka / Tahm Kench,Twisted Fate / Viego,27,41,0.658536585365854,"Bilgewater,MtTargon",FALSE,POS,(49.4%-79.9%),0.00920770219200579
Soraka / Tahm Kench,Twisted Fate / Zilean,14,18,0.777777777777778,"Bilgewater,MtTargon",TRUE,POS,(52.4%-93.6%),0.00920770219200579
Soraka / Tahm Kench,Viego (FR/SI),20,36,0.555555555555556,"Bilgewater,MtTargon",FALSE,POS,(38.1%-72.1%),0.00920770219200579
Soraka / Tahm Kench,Viego (IO/SI),27,62,0.435483870967742,"Bilgewater,MtTargon",FALSE,NEG,(31.0%-56.7%),0.00920770219200579
Soraka / Tahm Kench,Viego (SI/SH),46,94,0.48936170212766,"Bilgewater,MtTargon",FALSE,NEG,(38.5%-59.5%),0.00920770219200579
Soraka / Tahm Kench,Yeti (FR/NX),2,11,0.181818181818182,"Bilgewater,MtTargon",FALSE,NEG,(2.3%-51.8%),0.00920770219200579
Swain (FR/NX),Akshan / Sivir (DE/SH),1,11,0.0909090909090909,"Freljord,Noxus",TRUE,NEG,(0.2%-41.3%),0.000183396792567579
Swain (FR/NX),Gangplank / Sejuani,3,11,0.272727272727273,"Freljord,Noxus",FALSE,NEG,(6.0%-61.0%),0.000183396792567579
Swain / Trundle,Akshan / Sivir (DE/SH),8,28,0.285714285714286,"Freljord,Noxus",TRUE,NEG,(13.2%-48.7%),0.000487480506695758
Swain / Trundle,Akshan / Sivir / Zed,8,13,0.615384615384615,"Freljord,Noxus",FALSE,POS,(31.6%-86.1%),0.000487480506695758
Swain / Trundle,Azir / Irelia,8,24,0.333333333333333,"Freljord,Noxus",FALSE,NEG,(15.6%-55.3%),0.000487480506695758
Swain / Trundle,Draven / Ezreal,5,12,0.416666666666667,"Freljord,Noxus",FALSE,NEG,(15.2%-72.3%),0.000487480506695758
Swain / Trundle,Ezreal / Karma,6,13,0.461538461538462,"Freljord,Noxus",FALSE,NEG,(19.2%-74.9%),0.000487480506695758
Swain / Trundle,Gangplank / Miss Fortune (BW/NX),6,13,0.461538461538462,"Freljord,Noxus",FALSE,NEG,(19.2%-74.9%),0.000487480506695758
Swain / Trundle,Gangplank / Sejuani,14,34,0.411764705882353,"Freljord,Noxus",FALSE,NEG,(24.6%-59.3%),0.000487480506695758
Swain / Trundle,Jarvan IV / Shen,4,11,0.363636363636364,"Freljord,Noxus",FALSE,NEG,(10.9%-69.2%),0.000487480506695758
Swain / Trundle,Lulu / Zed (DE/IO),12,25,0.48,"Freljord,Noxus",FALSE,NEG,(27.8%-68.7%),0.000487480506695758
Swain / Trundle,Pyke / Rek'Sai,5,19,0.263157894736842,"Freljord,Noxus",FALSE,NEG,(9.1%-51.2%),0.000487480506695758
Swain / Trundle,Swain / Twisted Fate,10,17,0.588235294117647,"Freljord,Noxus",FALSE,POS,(32.9%-81.6%),0.000487480506695758
Swain / Twisted Fate,Akshan (FR/SH),28,37,0.756756756756757,"Bilgewater,Noxus",TRUE,POS,(58.8%-88.2%),0.0265002449234585
Swain / Twisted Fate,Akshan (NX/SH),6,11,0.545454545454545,"Bilgewater,Noxus",FALSE,POS,(23.4%-83.3%),0.0265002449234585
Swain / Twisted Fate,Akshan / Darius,7,13,0.538461538461538,"Bilgewater,Noxus",FALSE,POS,(25.1%-80.8%),0.0265002449234585
Swain / Twisted Fate,Akshan / Draven,16,27,0.592592592592593,"Bilgewater,Noxus",FALSE,POS,(38.8%-77.6%),0.0265002449234585
Swain / Twisted Fate,Akshan / Draven / Riven,9,18,0.5,"Bilgewater,Noxus",FALSE,NEG,(26.0%-74.0%),0.0265002449234585
Swain / Twisted Fate,Akshan / Ekko,13,17,0.764705882352941,"Bilgewater,Noxus",TRUE,POS,(50.1%-93.2%),0.0265002449234585
Swain / Twisted Fate,Akshan / Karma,10,24,0.416666666666667,"Bilgewater,Noxus",FALSE,NEG,(22.1%-63.4%),0.0265002449234585
Swain / Twisted Fate,Akshan / Lee Sin,126,248,0.508064516129032,"Bilgewater,Noxus",FALSE,POS,(44.4%-57.2%),0.0265002449234585
Swain / Twisted Fate,Akshan / Malphite / Taliyah,20,30,0.666666666666667,"Bilgewater,Noxus",FALSE,POS,(47.2%-82.7%),0.0265002449234585
Swain / Twisted Fate,Akshan / Pyke,10,12,0.833333333333333,"Bilgewater,Noxus",TRUE,POS,(51.6%-97.9%),0.0265002449234585
Swain / Twisted Fate,Akshan / Riven,25,58,0.431034482758621,"Bilgewater,Noxus",FALSE,NEG,(30.2%-56.8%),0.0265002449234585
Swain / Twisted Fate,Akshan / Sivir (DE/SH),334,1037,0.322082931533269,"Bilgewater,Noxus",TRUE,NEG,(29.4%-35.1%),0.0265002449234585
Swain / Twisted Fate,Akshan / Sivir (FR/SH),19,47,0.404255319148936,"Bilgewater,Noxus",FALSE,NEG,(26.4%-55.7%),0.0265002449234585
Swain / Twisted Fate,Akshan / Sivir (IO/SH),322,695,0.463309352517986,"Bilgewater,Noxus",FALSE,NEG,(42.6%-50.1%),0.0265002449234585
Swain / Twisted Fate,Akshan / Sivir (MT/SH),8,17,0.470588235294118,"Bilgewater,Noxus",FALSE,NEG,(23.0%-72.2%),0.0265002449234585
Swain / Twisted Fate,Akshan / Sivir / Zed,372,719,0.517385257301808,"Bilgewater,Noxus",FALSE,POS,(48.0%-55.4%),0.0265002449234585
Swain / Twisted Fate,Akshan / Taliyah (FR/SH),6,12,0.5,"Bilgewater,Noxus",FALSE,NEG,(21.1%-78.9%),0.0265002449234585
Swain / Twisted Fate,Akshan / Taliyah (MT/SH),12,24,0.5,"Bilgewater,Noxus",FALSE,NEG,(29.1%-70.9%),0.0265002449234585
Swain / Twisted Fate,Akshan / Taliyah / Zilean (IO/SH),9,11,0.818181818181818,"Bilgewater,Noxus",FALSE,POS,(48.2%-97.7%),0.0265002449234585
Swain / Twisted Fate,Akshan / Taric,9,19,0.473684210526316,"Bilgewater,Noxus",FALSE,NEG,(24.4%-71.1%),0.0265002449234585
Swain / Twisted Fate,Akshan / Viego,14,26,0.538461538461538,"Bilgewater,Noxus",FALSE,POS,(33.4%-73.4%),0.0265002449234585
Swain / Twisted Fate,Akshan / Viktor,8,15,0.533333333333333,"Bilgewater,Noxus",FALSE,POS,(26.6%-78.7%),0.0265002449234585
Swain / Twisted Fate,Akshan / Zilean (IO/SH),16,28,0.571428571428571,"Bilgewater,Noxus",FALSE,POS,(37.2%-75.5%),0.0265002449234585
Swain / Twisted Fate,Akshan / Zoe,6,11,0.545454545454545,"Bilgewater,Noxus",FALSE,POS,(23.4%-83.3%),0.0265002449234585
Swain / Twisted Fate,Anivia (FR/SI),211,575,0.36695652173913,"Bilgewater,Noxus",TRUE,NEG,(32.7%-40.8%),0.0265002449234585
Swain / Twisted Fate,Aphelios / Twisted Fate,11,22,0.5,"Bilgewater,Noxus",FALSE,NEG,(28.2%-71.8%),0.0265002449234585
Swain / Twisted Fate,Aphelios / Zoe (BW/MT),5,13,0.384615384615385,"Bilgewater,Noxus",FALSE,NEG,(13.9%-68.4%),0.0265002449234585
Swain / Twisted Fate,Aphelios / Zoe (MT/PZ),32,58,0.551724137931035,"Bilgewater,Noxus",FALSE,POS,(41.5%-68.3%),0.0265002449234585
Swain / Twisted Fate,Ashe / Kindred,17,18,0.944444444444444,"Bilgewater,Noxus",TRUE,POS,(72.7%-99.9%),0.0265002449234585
Swain / Twisted Fate,Ashe / LeBlanc,78,108,0.722222222222222,"Bilgewater,Noxus",TRUE,POS,(62.8%-80.4%),0.0265002449234585
Swain / Twisted Fate,Ashe / Thresh,7,15,0.466666666666667,"Bilgewater,Noxus",FALSE,NEG,(21.3%-73.4%),0.0265002449234585
Swain / Twisted Fate,Aurelion Sol / Braum,7,18,0.388888888888889,"Bilgewater,Noxus",FALSE,NEG,(17.3%-64.3%),0.0265002449234585
Swain / Twisted Fate,Aurelion Sol / Jarvan IV / Shyvana,3,11,0.272727272727273,"Bilgewater,Noxus",FALSE,NEG,(6.0%-61.0%),0.0265002449234585
Swain / Twisted Fate,Aurelion Sol / Shyvana,11,23,0.478260869565217,"Bilgewater,Noxus",FALSE,NEG,(26.8%-69.4%),0.0265002449234585
Swain / Twisted Fate,Aurelion Sol / Shyvana / Zoe,14,27,0.518518518518519,"Bilgewater,Noxus",FALSE,POS,(31.9%-71.3%),0.0265002449234585
Swain / Twisted Fate,Aurelion Sol / Thresh,12,18,0.666666666666667,"Bilgewater,Noxus",FALSE,POS,(41.0%-86.7%),0.0265002449234585
Swain / Twisted Fate,Aurelion Sol / Tryndamere,5,11,0.454545454545455,"Bilgewater,Noxus",FALSE,NEG,(16.7%-76.6%),0.0265002449234585
Swain / Twisted Fate,Azir / Irelia,703,1235,0.569230769230769,"Bilgewater,Noxus",TRUE,POS,(54.1%-59.7%),0.0265002449234585
Swain / Twisted Fate,Azir / Nasus / Renekton,19,31,0.612903225806452,"Bilgewater,Noxus",FALSE,POS,(42.2%-78.2%),0.0265002449234585
Swain / Twisted Fate,Azir / Renekton,10,15,0.666666666666667,"Bilgewater,Noxus",FALSE,POS,(38.4%-88.2%),0.0265002449234585
Swain / Twisted Fate,Braum / Vladimir,12,30,0.4,"Bilgewater,Noxus",FALSE,NEG,(22.7%-59.4%),0.0265002449234585
Swain / Twisted Fate,Championless (FR/PZ),24,37,0.648648648648649,"Bilgewater,Noxus",FALSE,POS,(47.5%-79.8%),0.0265002449234585
Swain / Twisted Fate,Championless (FR/SI),16,31,0.516129032258065,"Bilgewater,Noxus",FALSE,POS,(33.1%-69.8%),0.0265002449234585
Swain / Twisted Fate,Darius (NX/SH),15,26,0.576923076923077,"Bilgewater,Noxus",FALSE,POS,(36.9%-76.6%),0.0265002449234585
Swain / Twisted Fate,Darius / Draven (NX/SH),8,15,0.533333333333333,"Bilgewater,Noxus",FALSE,POS,(26.6%-78.7%),0.0265002449234585
Swain / Twisted Fate,Darius / Sivir,14,23,0.608695652173913,"Bilgewater,Noxus",FALSE,POS,(38.5%-80.3%),0.0265002449234585
Swain / Twisted Fate,Diana / Nocturne,24,44,0.545454545454545,"Bilgewater,Noxus",FALSE,POS,(38.8%-69.6%),0.0265002449234585
Swain / Twisted Fate,Draven / Ezreal,427,959,0.445255474452555,"Bilgewater,Noxus",TRUE,NEG,(41.3%-47.7%),0.0265002449234585
Swain / Twisted Fate,Draven / Fizz,36,53,0.679245283018868,"Bilgewater,Noxus",TRUE,POS,(53.7%-80.1%),0.0265002449234585
Swain / Twisted Fate,Draven / Jinx,538,751,0.716378162450067,"Bilgewater,Noxus",TRUE,POS,(68.3%-74.8%),0.0265002449234585
Swain / Twisted Fate,Draven / Riven (IO/NX),6,12,0.5,"Bilgewater,Noxus",FALSE,NEG,(21.1%-78.9%),0.0265002449234585
Swain / Twisted Fate,Draven / Riven (NX/PZ),81,149,0.543624161073826,"Bilgewater,Noxus",FALSE,POS,(46.0%-62.5%),0.0265002449234585
Swain / Twisted Fate,Draven / Teemo,10,17,0.588235294117647,"Bilgewater,Noxus",FALSE,POS,(32.9%-81.6%),0.0265002449234585
Swain / Twisted Fate,Ekko / Zilean,136,223,0.609865470852018,"Bilgewater,Noxus",TRUE,POS,(54.2%-67.4%),0.0265002449234585
Swain / Twisted Fate,Elise (NX/SI),43,86,0.5,"Bilgewater,Noxus",FALSE,NEG,(39.0%-61.0%),0.0265002449234585
Swain / Twisted Fate,Elise (PZ/SI),7,14,0.5,"Bilgewater,Noxus",FALSE,NEG,(23.0%-77.0%),0.0265002449234585
Swain / Twisted Fate,Elise / Kalista (FR/SI),15,25,0.6,"Bilgewater,Noxus",FALSE,POS,(38.7%-78.9%),0.0265002449234585
Swain / Twisted Fate,Elise / Kalista (SI/SH),5,12,0.416666666666667,"Bilgewater,Noxus",FALSE,NEG,(15.2%-72.3%),0.0265002449234585
Swain / Twisted Fate,Elise / Viego (IO/SI),15,30,0.5,"Bilgewater,Noxus",FALSE,NEG,(31.3%-68.7%),0.0265002449234585
Swain / Twisted Fate,Ezreal / Gangplank,5,14,0.357142857142857,"Bilgewater,Noxus",FALSE,NEG,(12.8%-64.9%),0.0265002449234585
Swain / Twisted Fate,Ezreal / Karma,276,562,0.491103202846975,"Bilgewater,Noxus",FALSE,NEG,(44.9%-53.3%),0.0265002449234585
Swain / Twisted Fate,Ezreal / Sejuani / Teemo,23,32,0.71875,"Bilgewater,Noxus",TRUE,POS,(53.3%-86.3%),0.0265002449234585
Swain / Twisted Fate,Ezreal / Swain,8,13,0.615384615384615,"Bilgewater,Noxus",FALSE,POS,(31.6%-86.1%),0.0265002449234585
Swain / Twisted Fate,Ezreal / Teemo (FR/PZ),60,110,0.545454545454545,"Bilgewater,Noxus",FALSE,POS,(44.8%-64.1%),0.0265002449234585
Swain / Twisted Fate,Ezreal / Twisted Fate,23,53,0.433962264150943,"Bilgewater,Noxus",FALSE,NEG,(29.8%-57.7%),0.0265002449234585
Swain / Twisted Fate,Fiora (DE/FR),14,16,0.875,"Bilgewater,Noxus",TRUE,POS,(61.7%-98.4%),0.0265002449234585
Swain / Twisted Fate,Fiora / Jarvan IV / Shen,32,45,0.711111111111111,"Bilgewater,Noxus",TRUE,POS,(55.7%-83.6%),0.0265002449234585
Swain / Twisted Fate,Fiora / Shen,182,253,0.719367588932806,"Bilgewater,Noxus",TRUE,POS,(66.0%-77.4%),0.0265002449234585
Swain / Twisted Fate,Fizz / Twisted Fate (BW/PZ),15,36,0.416666666666667,"Bilgewater,Noxus",FALSE,NEG,(25.5%-59.2%),0.0265002449234585
Swain / Twisted Fate,Gangplank / Miss Fortune (BW/NX),418,768,0.544270833333333,"Bilgewater,Noxus",TRUE,POS,(50.8%-58.0%),0.0265002449234585
Swain / Twisted Fate,Gangplank / Miss Fortune / Twisted Fate (BW/NX),8,16,0.5,"Bilgewater,Noxus",FALSE,NEG,(24.7%-75.3%),0.0265002449234585
Swain / Twisted Fate,Gangplank / Sejuani,865,1968,0.439532520325203,"Bilgewater,Noxus",TRUE,NEG,(41.7%-46.2%),0.0265002449234585
Swain / Twisted Fate,Gangplank / Sejuani / Twisted Fate,14,30,0.466666666666667,"Bilgewater,Noxus",FALSE,NEG,(28.3%-65.7%),0.0265002449234585
Swain / Twisted Fate,Gangplank / Twisted Fate (BW/NX),73,155,0.470967741935484,"Bilgewater,Noxus",FALSE,NEG,(39.0%-55.3%),0.0265002449234585
Swain / Twisted Fate,Gangplank / Twisted Fate (BW/PZ),3,11,0.272727272727273,"Bilgewater,Noxus",FALSE,NEG,(6.0%-61.0%),0.0265002449234585
