deck_code,archetype,archetype_self,factions,patch,cards,cards.region,champs,champs.region,allegiance,cards.fix,cards.region.fix,cards.region.freq,archetype_pretty,archetype_cluster,alle,alle.region
CQCQCAQCBIAQIAQPAECQUOQCAUBBKGQDAEBAYMRZAQAQEAQFAEBQEBICAEBA6MICAUFDRNABAIAQCARYAMCQEBAHCQ,Ahri/Kennen/Yasuo,2Y,"BC,IO",221,02IO010 02IO010 02IO010 04IO015 04IO015 04IO015 05BC058 05BC058 05BC058 05IO021 05IO021 05IO021 05IO026 05IO026 05IO026 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 02IO005 02IO005 03IO005 03IO005 01IO015 01IO015 01IO049 01IO049 05BC056 05BC056 05BC180 05BC180 01IO056 05IO004 05IO007 05IO020,IO,"Ahri,Kennen,Yasuo","BC,IO","01IO050,01IO050,01IO050",,,33,,,01IO050,IO
CQCQCAQCAUAQIAQPAECQEFICAEBAYMQDAUFDCOB2AMAQGAQFAIAQECYPAIBAECIKAQAQGAQUAECAEBYBAUBAIAYBAIQSYMI,Ahri/Kennen/Yasuo,2Y,"BC,IO",221,02IO005 02IO005 02IO005 04IO015 04IO015 04IO015 05IO021 05IO021 05IO021 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 05BC049 05BC049 05BC049 05BC056 05BC056 05BC056 05BC058 05BC058 05BC058 03IO005 03IO005 01IO011 01IO011 01IO015 01IO015 02IO009 02IO009 02IO010 02IO010 03IO020 04IO007 05IO004 01IO033 01IO044 01IO049,IO,"Ahri,Kennen,Yasuo","BC,IO","01IO050,01IO050,01IO050",,,31,,,01IO050,IO
CQCQCBACB4BACAQIHEBAEAQFBIBAKCQ2WYAQEBICAQNAEAYBAIGC4MQDAUFDVJQBZUAQCAIBAIHQ,Ahri/Kennen/Yasuo,stun,"BC,IO",221,04IO015 04IO015 04IO015 01IO008 01IO008 01IO008 01IO057 01IO057 01IO057 02IO005 02IO005 02IO005 02IO010 02IO010 02IO010 05BC026 05BC026 05BC026 05BC182 05BC182 05BC182 05IO004 05IO004 05IO004 05IO026 05IO026 05IO026 01IO012 01IO012 01IO046 01IO046 01IO050 01IO050 05BC058 05BC058 05BC166 05BC166 05BC205 05BC205 01IO015,IO,"Ahri,Kennen,Yasuo","BC,IO","01IO050,01IO050",,,28,,,01IO050,IO
CQAAGAIFBI5AEBICAQNAMAICAIEA6EJMFYCQEAQCAUFAEBACBMHQGAYCAUKBMBIFAIAQGFIXDEFACAQEAUFQYIJGFMYTEOA,Ahri/Kennen/Yasuo (IO),.../mess/singleton,IO,221,05BC058 05BC058 05IO004 05IO004 05IO026 05IO026 01IO002 01IO002 01IO008 01IO008 01IO015 01IO015 01IO017 01IO017 01IO044 01IO044 01IO046 01IO046 02IO005 02IO010 04IO011 04IO015 03IO005 03IO020 03IO022 05IO001 05IO003 05IO021 05IO023 05IO025 01IO004 01IO005 01IO011 01IO012 01IO033 01IO038 01IO043 01IO049 01IO050 01IO056,IO,"Ahri,Kennen,Yasuo","BC,IO",01IO050,05IO058 05IO058 05IO004 05IO004 05IO026 05IO026 01IO002 01IO002 01IO008 01IO008 01IO015 01IO015 01IO017 01IO017 01IO044 01IO044 01IO046 01IO046 02IO005 02IO010 04IO011 04IO015 03IO005 03IO020 03IO022 05IO001 05IO003 05IO021 05IO023 05IO025 01IO004 01IO005 01IO011 01IO012 01IO033 01IO038 01IO043 01IO049 01IO050 01IO056,IO,40,,,01IO050,IO
CQAQCAYCCYCACAQCAUAQKCR2AICQEBAVAQAQEAYIBYHQIAICAIFAEBICCQMQIAYCAUFBIGIOAEBAEBYKBQLRQIJEE4XDCMRXHA,Ahri/Kennen/Yasuo (IO),.../mess/singleton,IO,221,03IO022 03IO022 03IO022 02IO005 02IO005 05BC058 05BC058 05IO004 05IO004 05IO021 05IO021 01IO003 01IO003 01IO008 01IO008 01IO014 01IO014 01IO015 01IO015 02IO010 05IO020 05IO025 03IO005 03IO010 03IO020 03IO025 01IO002 01IO007 01IO010 01IO012 01IO023 01IO024 01IO033 01IO036 01IO039 01IO046 01IO049 01IO050 01IO055 01IO056,IO,"Ahri,Kennen,Yasuo","BC,IO",01IO050,03IO022 03IO022 03IO022 02IO005 02IO005 05IO058 05IO058 05IO004 05IO004 05IO021 05IO021 01IO003 01IO003 01IO008 01IO008 01IO014 01IO014 01IO015 01IO015 02IO010 05IO020 05IO025 03IO005 03IO010 03IO020 03IO025 01IO002 01IO007 01IO010 01IO012 01IO023 01IO024 01IO033 01IO036 01IO039 01IO046 01IO049 01IO050 01IO055 01IO056,IO,40,,,01IO050,IO
CQCACAQCAMAQKCR2AECQEFIEAEBAWDBSHECACBICAQBACARMGEBAGAQFCQBQEAQFBAFAGAIBAIHQCAYCAYAQIAQP,Ahri/Kennen/Yasuo (IO),AK/recall/elusive/allegiance,IO,221,02IO003 02IO003 02IO003 05BC058 05BC058 05BC058 05IO021 05IO021 05IO021 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 05IO004 05IO004 01IO044 01IO044 01IO049 01IO049 03IO005 03IO005 03IO020 03IO020 02IO005 02IO005 02IO008 02IO008 02IO010 02IO010 01IO015 03IO006 04IO015,IO,"Ahri,Kennen,Yasuo","BC,IO","01IO050,01IO050,01IO050",02IO003 02IO003 02IO003 05IO058 05IO058 05IO058 05IO021 05IO021 05IO021 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 05IO004 05IO004 01IO044 01IO044 01IO049 01IO049 03IO005 03IO005 03IO020 03IO020 02IO005 02IO005 02IO008 02IO008 02IO010 02IO010 01IO015 03IO006 04IO015,IO,40,,,01IO050,IO
CQCACAQCBIAQIAQPAICQEBA2AYAQECYMCEWDEOIDAEBAEBIBAMBAKAIFBI5AGAIDAIJQCBICCUBACAQPEY,Ahri/Kennen/Yasuo (IO),AK/recall/elusive/allegiance,IO,221,02IO010 02IO010 02IO010 04IO015 04IO015 04IO015 05IO004 05IO004 05IO004 05IO026 05IO026 05IO026 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 02IO005 02IO005 03IO005 03IO005 05BC058 05BC058 03IO019 05IO021 01IO015 01IO038,IO,"Ahri,Kennen,Yasuo","BC,IO","01IO050,01IO050,01IO050",02IO010 02IO010 02IO010 04IO015 04IO015 04IO015 05IO004 05IO004 05IO004 05IO026 05IO026 05IO026 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 02IO005 02IO005 03IO005 03IO005 05IO058 05IO058 03IO019 05IO021 01IO015 01IO038,IO,40,,,01IO050,IO
CQCACAYCCMAQIAQPAIBAEBIKAUAQECAMB4ZDSBIBAEBAEAICAIBQCAYCCQAQKCR2AECQEFICAEBQEBICAUBAIFY,Ahri/Kennen/Yasuo (IO),3Y,IO,221,03IO019 03IO019 03IO019 04IO015 04IO015 04IO015 02IO005 02IO005 02IO005 02IO010 02IO010 02IO010 01IO008 01IO008 01IO008 01IO012 01IO012 01IO012 01IO015 01IO015 01IO015 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01IO002 01IO002 02IO003 02IO003 03IO020 03IO020 05BC058 05BC058 05IO021 05IO021 03IO005 05IO004 05IO023,IO,"Ahri,Kennen,Yasuo","BC,IO","01IO050,01IO050,01IO050",03IO019 03IO019 03IO019 04IO015 04IO015 04IO015 02IO005 02IO005 02IO005 02IO010 02IO010 02IO010 01IO008 01IO008 01IO008 01IO012 01IO012 01IO012 01IO015 01IO015 01IO015 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01IO002 01IO002 02IO003 02IO003 03IO020 03IO020 05IO058 05IO058 05IO021 05IO021 03IO005 05IO004 05IO023,IO,40,,,01IO050,IO
CQCACBACB4AQKCR2AICQEFI2AQAQECALBQZAGAIBAIWACAQCBIBAKAQEC4CACAQCBAAQKAQHAIBQECAUAQAQEDZFGE4Q,Ahri/Kennen/Yasuo (IO),AK/recall/elusive/allegiance,IO,221,04IO015 04IO015 04IO015 05BC058 05BC058 05BC058 05IO021 05IO021 05IO021 05IO026 05IO026 05IO026 01IO008 01IO008 01IO008 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 01IO044 01IO044 02IO010 02IO010 05IO004 05IO004 05IO023 05IO023 02IO008 05IO007 03IO008 03IO020 01IO015 01IO037 01IO049 01IO057,IO,"Ahri,Kennen,Yasuo","BC,IO","01IO050,01IO050,01IO050",04IO015 04IO015 04IO015 05IO058 05IO058 05IO058 05IO021 05IO021 05IO021 05IO026 05IO026 05IO026 01IO008 01IO008 01IO008 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 01IO044 01IO044 02IO010 02IO010 05IO004 05IO004 05IO023 05IO023 02IO008 05IO007 03IO008 03IO020 01IO015 01IO037 01IO049 01IO057,IO,40,,,01IO050,IO
CQCACBACB4AQKCR2AMCQEFIXDICQCAQIBMGCYMQCAEBAECQBAUBAIBABAIBAQAIDAIKACBICA4BQCAQPEUYQ,Ahri/Kennen/Yasuo (IO),AK/recall/elusive/allegiance,IO,221,04IO015 04IO015 04IO015 05BC058 05BC058 05BC058 05IO021 05IO021 05IO021 05IO023 05IO023 05IO023 05IO026 05IO026 05IO026 01IO008 01IO008 01IO008 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 02IO010 02IO010 05IO004 05IO004 02IO008 03IO020 05IO007 01IO015 01IO037 01IO049,IO,"Ahri,Kennen,Yasuo","BC,IO","01IO050,01IO050,01IO050",04IO015 04IO015 04IO015 05IO058 05IO058 05IO058 05IO021 05IO021 05IO021 05IO023 05IO023 05IO023 05IO026 05IO026 05IO026 01IO008 01IO008 01IO008 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 02IO010 02IO010 05IO004 05IO004 02IO008 03IO020 05IO007 01IO015 01IO037 01IO049,IO,40,,,01IO050,IO
CQCQCAQCAUAQKCR2AIBQEBIWAICQEFI2AMAQECALGIAQCAICB4CQCAQCBAAQGAQGAECAEDYDAUBAIBYXAUAQEAYMEETTQ,Ahri/Kennen/Yasuo (IO),2Y,IO,221,02IO005 02IO005 02IO005 05BC058 05BC058 05BC058 03IO005 03IO005 03IO005 03IO022 03IO022 03IO022 05IO021 05IO021 05IO021 05IO026 05IO026 05IO026 01IO008 01IO008 01IO008 01IO011 01IO011 01IO011 01IO050 01IO050 01IO050 01IO015 01IO015 02IO008 03IO006 04IO015 05IO004 05IO007 05IO023 01IO003 01IO012 01IO033 01IO039 01IO056,IO,"Ahri,Kennen,Yasuo","BC,IO","01IO050,01IO050,01IO050",02IO005 02IO005 02IO005 05IO058 05IO058 05IO058 03IO005 03IO005 03IO005 03IO022 03IO022 03IO022 05IO021 05IO021 05IO021 05IO026 05IO026 05IO026 01IO008 01IO008 01IO008 01IO011 01IO011 01IO011 01IO050 01IO050 01IO050 01IO015 01IO015 02IO008 03IO006 04IO015 05IO004 05IO007 05IO023 01IO003 01IO012 01IO033 01IO039 01IO056,IO,40,,,01IO050,IO
CQCQCAQCBIAQIAQPAECQUOQDAUBBKFY2AQAQECALBQZAEAIBAIWACBICAQBQCAQCBABAGAQFCQBQCAQPEUYQ,Ahri/Kennen/Yasuo (IO),AK/recall/elusive/allegiance,IO,221,02IO010 02IO010 02IO010 04IO015 04IO015 04IO015 05BC058 05BC058 05BC058 05IO021 05IO021 05IO021 05IO023 05IO023 05IO023 05IO026 05IO026 05IO026 01IO008 01IO008 01IO008 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 01IO044 01IO044 05IO004 05IO004 02IO008 03IO005 03IO020 01IO015 01IO037 01IO049,IO,"Ahri,Kennen,Yasuo","BC,IO","01IO050,01IO050,01IO050",02IO010 02IO010 02IO010 04IO015 04IO015 04IO015 05IO058 05IO058 05IO058 05IO021 05IO021 05IO021 05IO023 05IO023 05IO023 05IO026 05IO026 05IO026 01IO008 01IO008 01IO008 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 01IO044 01IO044 05IO004 05IO004 02IO008 03IO005 03IO020 01IO015 01IO037 01IO049,IO,40,,,01IO050,IO
CQCQCAQCBIAQIAQPAECQUOQDAUBBKFY2AQAQECALBQZAEAIBAIWACBICAQCACAQCBAAQGAQUAECQEBYDAEBA6JJR,Ahri/Kennen/Yasuo (IO),AK/recall/elusive/allegiance,IO,221,02IO010 02IO010 02IO010 04IO015 04IO015 04IO015 05BC058 05BC058 05BC058 05IO021 05IO021 05IO021 05IO023 05IO023 05IO023 05IO026 05IO026 05IO026 01IO008 01IO008 01IO008 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 01IO044 01IO044 05IO004 05IO004 02IO008 03IO020 05IO007 01IO015 01IO037 01IO049,IO,"Ahri,Kennen,Yasuo","BC,IO","01IO050,01IO050,01IO050",02IO010 02IO010 02IO010 04IO015 04IO015 04IO015 05IO058 05IO058 05IO058 05IO021 05IO021 05IO021 05IO023 05IO023 05IO023 05IO026 05IO026 05IO026 01IO008 01IO008 01IO008 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 01IO044 01IO044 05IO004 05IO004 02IO008 03IO020 05IO007 01IO015 01IO037 01IO049,IO,40,,,01IO050,IO
CQCQCAYCAUAQKCR2AIBAECAKAMCQEFIXDICACAQIBMGDEAIBAUBAIAYBAQBA6AIFAIDQGAICB4STC,Ahri/Kennen/Yasuo (IO),AK/recall/elusive/allegiance,IO,221,03IO005 03IO005 03IO005 05BC058 05BC058 05BC058 02IO008 02IO008 02IO008 02IO010 02IO010 02IO010 05IO021 05IO021 05IO021 05IO023 05IO023 05IO023 05IO026 05IO026 05IO026 01IO008 01IO008 01IO008 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 05IO004 05IO004 04IO015 05IO007 01IO015 01IO037 01IO049,IO,"Ahri,Kennen,Yasuo","BC,IO","01IO050,01IO050,01IO050",03IO005 03IO005 03IO005 05IO058 05IO058 05IO058 02IO008 02IO008 02IO008 02IO010 02IO010 02IO010 05IO021 05IO021 05IO021 05IO023 05IO023 05IO023 05IO026 05IO026 05IO026 01IO008 01IO008 01IO008 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 05IO004 05IO004 04IO015 05IO007 01IO015 01IO037 01IO049,IO,40,,,01IO050,IO
CQCQCAYCAUAQKCR2AIBAECAKAMCQEFIXDICACAQIBMGDEAQBAIBAKAIFAICAEAIFAIDQEAICB4YQ,Ahri/Kennen/Yasuo (IO),AK/recall/elusive/allegiance,IO,221,03IO005 03IO005 03IO005 05BC058 05BC058 05BC058 02IO008 02IO008 02IO008 02IO010 02IO010 02IO010 05IO021 05IO021 05IO021 05IO023 05IO023 05IO023 05IO026 05IO026 05IO026 01IO008 01IO008 01IO008 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 02IO005 02IO005 05IO004 05IO004 05IO007 01IO015 01IO049,IO,"Ahri,Kennen,Yasuo","BC,IO","01IO050,01IO050,01IO050",03IO005 03IO005 03IO005 05IO058 05IO058 05IO058 02IO008 02IO008 02IO008 02IO010 02IO010 02IO010 05IO021 05IO021 05IO021 05IO023 05IO023 05IO023 05IO026 05IO026 05IO026 01IO008 01IO008 01IO008 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 02IO005 02IO005 05IO004 05IO004 05IO007 01IO015 01IO049,IO,40,,,01IO050,IO
CQCACAICGIAQGAQFAECQUOQCAIBAGBIEAEBAECQBAUFLMAIDAUBAOFIZAQAQEAQJBQ4QIAIEAIGACBICAQBACAREFQBQKCQEHC2AC,Ahri/Kennen/Zed,KZ/recall/elusive/allegiance,"BC,IO",221,01IO050 01IO050 01IO050 03IO005 03IO005 03IO005 05BC058 05BC058 05BC058 02IO003 02IO003 02IO003 02IO005 02IO005 02IO005 02IO010 02IO010 05BC182 05BC182 05IO007 05IO007 05IO021 05IO021 05IO025 05IO025 01IO002 01IO002 01IO009 01IO009 01IO012 01IO012 01IO057 01IO057 04IO012 05IO004 01IO036 01IO044 05BC004 05BC056 05BC180,IO,"Ahri,Kennen,Zed","BC,IO","01IO050,01IO050,01IO050",,,32,,,01IO050,IO
CECQCAQCBAAQGAQCAECAEDYDAUBAIFY2AYAQECAMDIWTEOICAEAQELABAMBAKAA,Ahri/Lulu,AL/recall/elusive/allegiance/cost1,IO,221,02IO008 02IO008 02IO008 03IO002 03IO002 03IO002 04IO015 04IO015 04IO015 05IO004 05IO004 05IO004 05IO023 05IO023 05IO023 05IO026 05IO026 05IO026 01IO008 01IO008 01IO008 01IO012 01IO012 01IO012 01IO026 01IO026 01IO026 01IO045 01IO045 01IO045 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01IO044 01IO044 03IO005 03IO005,IO,"Ahri,Lulu",IO,"01IO050,01IO050,01IO050",,,40,,,01IO050,IO
CECQCAQCBAAQGAQCAECAEDYDAUBAIFY2AYAQECAMDIWTEOICAEAQENYBAMBAKAA,Ahri/Lulu,AL/recall/elusive/allegiance/cost1,IO,221,02IO008 02IO008 02IO008 03IO002 03IO002 03IO002 04IO015 04IO015 04IO015 05IO004 05IO004 05IO004 05IO023 05IO023 05IO023 05IO026 05IO026 05IO026 01IO008 01IO008 01IO008 01IO012 01IO012 01IO012 01IO026 01IO026 01IO026 01IO045 01IO045 01IO045 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01IO055 01IO055 03IO005 03IO005,IO,"Ahri,Lulu",IO,"01IO050,01IO050,01IO050",,,40,,,01IO050,IO
CECQCAQCBIAQGAQCAECAEDYCAEBAYLADAUBAGBA2AQAQEAQJAECQEFYCAMBAKFAEAEBAEJRSHEAA,Ahri/Lulu,,IO,221,02IO010 02IO010 02IO010 03IO002 03IO002 03IO002 04IO015 04IO015 04IO015 01IO012 01IO012 01IO012 01IO044 01IO044 01IO044 05IO003 05IO003 05IO003 05IO004 05IO004 05IO004 05IO026 05IO026 05IO026 02IO009 02IO009 05IO023 05IO023 03IO005 03IO005 03IO020 03IO020 01IO002 01IO002 01IO038 01IO038 01IO050 01IO050 01IO057 01IO057,IO,"Ahri,Lulu",IO,"01IO050,01IO050",,,40,,,01IO050,IO
CECQCAQCBIAQIAQPAIAQEDBSAMBQEAQKCECAKAQECUMRUAQBAUBAOAQDAICRIAIBAEBCI,Ahri/Lulu,,IO,221,02IO010 02IO010 02IO010 04IO015 04IO015 04IO015 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 03IO002 03IO002 03IO002 03IO010 03IO010 03IO010 03IO017 03IO017 03IO017 05IO004 05IO004 05IO004 05IO021 05IO021 05IO021 05IO025 05IO025 05IO025 05IO026 05IO026 05IO026 05IO007 05IO007 03IO005 03IO005 03IO020 03IO020 01IO036,IO,"Ahri,Lulu",IO,"01IO050,01IO050,01IO050",,,40,,,01IO050,IO
CECQCAQCBIAQIAQPAIAQEDBSAMBQEAQKCECAKAQECUMRUAYBAEBCIAIDAICQCBICA4AQCAICBM,Ahri/Lulu,,IO,221,02IO010 02IO010 02IO010 04IO015 04IO015 04IO015 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 03IO002 03IO002 03IO002 03IO010 03IO010 03IO010 03IO017 03IO017 03IO017 05IO004 05IO004 05IO004 05IO021 05IO021 05IO021 05IO025 05IO025 05IO025 05IO026 05IO026 05IO026 01IO036 01IO036 03IO005 03IO005 05IO007 05IO007 01IO011,IO,"Ahri,Lulu",IO,"01IO050,01IO050,01IO050",,,40,,,01IO050,IO
CECACAYCAUAQKAQEAICAEBYPAYAQEAQLCMQCKNYBAEAQECQFAEAQEJQBAIBAKAIDAIDAEBACBQGQGBICCULRQ,Ahri/Shen,,IO,221,03IO005 03IO005 03IO005 05IO004 05IO004 05IO004 04IO007 04IO007 04IO007 04IO015 04IO015 04IO015 01IO002 01IO002 01IO002 01IO011 01IO011 01IO011 01IO019 01IO019 01IO019 01IO032 01IO032 01IO032 01IO037 01IO037 01IO037 01IO055 01IO055 01IO055 01IO010 01IO010 01IO038 02IO005 03IO006 04IO012 04IO013 05IO021 05IO023 05IO024,IO,"Ahri,Shen",IO,,,,40,,,,
CECQCAYCCQAQIAQPAIAQICBUAICQEBA2AUAQEBQLBQWDEAYBAEBBKAICAIFACBICAEAQCBICA4,Ahri/Teemo,,"IO,PZ",221,03IO020 03IO020 03IO020 04IO015 04IO015 04IO015 01PZ008 01PZ008 01PZ008 01PZ052 01PZ052 01PZ052 05IO004 05IO004 05IO004 05IO026 05IO026 05IO026 01IO006 01IO006 01IO006 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO021 01IO021 02IO010 02IO010 05IO001 05IO001 05IO007,IO,"Ahri,Teemo","IO,PZ","01IO050,01IO050,01IO050",,,34,,,01IO050,IO
CQDACAYCCQAQIAQPAECQUKQCAIBAKCQDAUBACBA2AUAQEBQMCEWDEAABAEAQICA,Ahri/Teemo (BC/IO),,"BC,IO",221,03IO020 03IO020 03IO020 04IO015 04IO015 04IO015 05BC042 05BC042 05BC042 02IO005 02IO005 02IO005 02IO010 02IO010 02IO010 05IO001 05IO001 05IO001 05IO004 05IO004 05IO004 05IO026 05IO026 05IO026 01IO006 01IO006 01IO006 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01PZ008,IO,"Ahri,Teemo","IO,PZ","01IO050,01IO050,01IO050",03IO020 03IO020 03IO020 04IO015 04IO015 04IO015 05BC042 05BC042 05BC042 02IO005 02IO005 02IO005 02IO010 02IO010 02IO010 05IO001 05IO001 05IO001 05IO004 05IO004 05IO004 05IO026 05IO026 05IO026 01IO006 01IO006 01IO006 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01BC008,"BC,IO",36,,,01IO050,IO
CQDACAIEBAAQEAQKAECQUPYCAQBA4DYDAUBAIFI2AQAQECYMFQ4QCAIDAICQCAQBAISTI,Ahri/Teemo (BC/IO),,"BC,IO",221,01PZ008 01PZ008 01PZ008 02IO010 02IO010 02IO010 05BC063 05BC063 05BC063 04IO014 04IO014 04IO014 04IO015 04IO015 04IO015 05IO004 05IO004 05IO004 05IO021 05IO021 05IO021 05IO026 05IO026 05IO026 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO044 01IO044 01IO044 01IO057 01IO057 01IO057 03IO005 03IO005 01IO037 01IO052,IO,"Ahri,Teemo","IO,PZ",,01BC008 01BC008 01BC008 02IO010 02IO010 02IO010 05BC063 05BC063 05BC063 04IO014 04IO014 04IO014 04IO015 04IO015 04IO015 05IO004 05IO004 05IO004 05IO021 05IO021 05IO021 05IO026 05IO026 05IO026 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO044 01IO044 01IO044 01IO057 01IO057 01IO057 03IO005 03IO005 01IO037 01IO052,"BC,IO",34,,,,
CICQCAQGDIAQEAQKAECAEDYDAEBAYFBMAMCQEBAVDIBQCAYCAUAQKAQXAMAQECZXHEBQCAICEEAQEBRXAEBQEFQ,Ahri/Twisted Fate,,"BW,IO",221,02BW026 02BW026 02BW026 02IO010 02IO010 02IO010 04IO015 04IO015 04IO015 01IO012 01IO012 01IO012 01IO020 01IO020 01IO020 01IO044 01IO044 01IO044 05IO004 05IO004 05IO004 05IO021 05IO021 05IO021 05IO026 05IO026 05IO026 03IO005 03IO005 05IO023 05IO023 01IO011 01IO011 01IO055 01IO055 01IO057 01IO057 01IO033 02BW055 03IO022,IO,"Ahri,Twisted Fate","BW,IO",,,,36,,,,
CIDACAQGDIAQGBQRAECAEDYBAUBAIAQBAIGDSBACAIBQKCIKAMAQCARRAEBAECACAMBAKFACAEAQECYBAMBAM,Ahri/Twisted Fate,,"BW,IO",221,02BW026 02BW026 02BW026 03BW017 03BW017 03BW017 04IO015 04IO015 04IO015 05IO004 05IO004 05IO004 01IO012 01IO012 01IO012 01IO057 01IO057 01IO057 02IO003 02IO003 02IO003 02IO005 02IO005 02IO005 02IO009 02IO009 02IO009 02IO010 02IO010 02IO010 01IO049 01IO049 02IO008 02IO008 03IO005 03IO005 03IO020 03IO020 01IO011 03IO006,IO,"Ahri,Twisted Fate","BW,IO",,,,34,,,,
CEBACAICB4AQKAQEAUAQGAQUAECAEDYCAIBAKCQCAUBAGGQIAEBAEDAOCEVCYLRSAQAQIAQBAECQEGACAEBCCOACAMBAKEY,Ahri/Yasuo,,IO,221,01IO015 01IO015 01IO015 05IO004 05IO004 05IO004 03IO020 03IO020 04IO015 04IO015 02IO005 02IO005 02IO010 02IO010 05IO003 05IO003 05IO026 05IO026 01IO002 01IO002 01IO012 01IO012 01IO014 01IO014 01IO017 01IO017 01IO042 01IO042 01IO044 01IO044 01IO046 01IO046 01IO050 01IO050 04IO001 05IO024 01IO033 01IO056 03IO005 03IO019,IO,"Ahri,Yasuo",IO,"01IO050,01IO050",,,40,,,01IO050,IO
CEBAEAICBMHQIBICAMCBKFYEAEBAECQBAQBA6AYBAIBCULADAUBACFAZAQAQGAQSAECAECYCAEBAKJQCAUBAOGA,Ahri/Yasuo,,IO,221,01IO011 01IO011 01IO011 01IO015 01IO015 01IO015 05IO003 05IO003 05IO003 05IO004 05IO004 05IO004 05IO021 05IO021 05IO021 05IO023 05IO023 05IO023 02IO010 02IO010 04IO015 04IO015 01IO002 01IO002 01IO042 01IO042 01IO044 01IO044 05IO001 05IO001 05IO020 05IO020 05IO025 05IO025 03IO018 04IO011 01IO005 01IO038 05IO007 05IO024,IO,"Ahri,Yasuo",IO,,,,40,,,,
CEBQCAICB4AQIAQPAICQEBA2AUAQEAQKAECAECACAMBAKFAFAEBAQIJFFYZAKBICAIDRKGAZAA,Ahri/Yasuo,,IO,221,01IO015 01IO015 01IO015 04IO015 04IO015 04IO015 05IO004 05IO004 05IO004 05IO026 05IO026 05IO026 02IO010 02IO010 04IO008 04IO008 03IO005 03IO005 03IO020 03IO020 01IO008 01IO008 01IO033 01IO033 01IO037 01IO037 01IO046 01IO046 01IO050 01IO050 05IO002 05IO002 05IO007 05IO007 05IO021 05IO021 05IO024 05IO024 05IO025 05IO025,IO,"Ahri,Yasuo",IO,"01IO050,01IO050",,,40,,,01IO050,IO
CEBQCAICB4AQIAQPAICQEBAXAUAQEAQFAECAEBQBAUBBUAQDAIERMBIBAIBAQDA2FQCACAYCAYAQIAQMAECQEGAFAEBAWDRBE44A,Ahri/Yasuo,,IO,221,01IO015 01IO015 01IO015 04IO015 04IO015 04IO015 05IO004 05IO004 05IO004 05IO023 05IO023 05IO023 02IO005 02IO005 04IO006 04IO006 05IO026 05IO026 03IO009 03IO009 03IO022 03IO022 01IO002 01IO002 01IO008 01IO008 01IO012 01IO012 01IO026 01IO026 01IO044 01IO044 03IO006 04IO012 05IO024 01IO011 01IO014 01IO033 01IO039 01IO056,IO,"Ahri,Yasuo",IO,,,,40,,,,
