deck_code,factions,patch,cards,cards.region,champs,champs.region,allegiance,cards.fix,cards.region.fix,cards.region.freq,archetype,archetype_cluster,deck_code_2,
CQCQCAIDCQAQGAYPAECAIEADAECACJRHAQCQGAIGBEGQIAIBAMRQCAYECIAQKCUYAEAQKAYCAIAQCBBNAECQGBI,"NX,PZ",214,01NX020 01NX020 01NX020 03NX015 03NX015 03NX015 04PZ016 04PZ016 04PZ016 01PZ001 01PZ001 01PZ001 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 05NX001 05NX001 05NX001 05NX006 05NX006 05NX006 05NX009 05NX009 05NX009 05NX013 05NX013 05NX013 01NX035 01NX035 03PZ018 03PZ018 05BC152 05BC152 05NX002 05NX002 01PZ045 05NX005,"BC,NX,PZ","Draven,Sion",NX,,01NX020 01NX020 01NX020 03NX015 03NX015 03NX015 04PZ016 04PZ016 04PZ016 01PZ001 01PZ001 01PZ001 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 05NX001 05NX001 05NX001 05NX006 05NX006 05NX006 05NX009 05NX009 05NX009 05NX013 05NX013 05NX013 01NX035 01NX035 03PZ018 03PZ018 05PZ152 05PZ152 05NX002 05NX002 01PZ045 05NX005,"NX,PZ","23,17",Draven/Sion (NX/PZ),discard/midrange,CQCQCAIDCQAQGAYPAECAIEADAECACJRHAQCQGAIGBEGQIAIBAMRQCAYECIAQKCUYAEAQKAYCAIAQCBBNAECQGBI,
CECACAIDCQAQIBAQAMCQGAIJBUCACBBGE4WTIAQBAMBQ6AIFAQMAMAICAMEQCBIDAQAQKBAZAIAQGLRTAIAQIAI3AIBQICYS,"NX,PZ",219,01NX020 01NX020 01NX020 04PZ016 04PZ016 04PZ016 05NX001 05NX001 05NX001 05NX009 05NX009 05NX009 05NX013 05NX013 05NX013 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 03NX015 03NX015 05PZ024 05PZ024 02NX009 05NX004 05PZ025 01NX046 01NX051 01PZ001 01PZ027 03PZ011 03PZ018,"NX,PZ","Draven,Sion",NX,,,,"18,22",Draven/Sion (NX/PZ),discard/midrange,CECACAIDCQAQIBAQAMCQGAIJBUCACBBGE4WTIAQBAMBQ6AIFAQMAMAICAMEQCBIDAQAQKBAZAIAQGLRTAIAQIAI3AIBQICYS,
CEBQCBAECACACBBGE4WTIBAFAMAQMCINAQAQCBABAEBQGDYBAMCBEAQBAMKC4AYBAEBSGAICAQEACAYEBM,"NX,PZ",214,04PZ016 04PZ016 04PZ016 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 05NX001 05NX001 05NX001 05NX006 05NX006 05NX006 05NX009 05NX009 05NX009 05NX013 05NX013 05NX013 01PZ001 01PZ001 03NX015 03NX015 03PZ018 03PZ018 01NX020 01NX020 01NX046 01NX046 01NX035 02PZ008 03PZ011,"NX,PZ","Draven,Sion,Vi","NX,PZ",,,,"19,21",Draven/Sion/Vi,discard/midrange,CEBQCBAECACACBBGE4WTIBAFAMAQMCINAQAQCBABAEBQGDYBAMCBEAQBAMKC4AYBAEBSGAICAQEACAYEBM,
CECQCAIDCQAQIBAQAIBQIBISAICQGBINAQAQIJRHFU2AGAIBAQAQCAYDB4BAKAYBBEBACAIDE4AQEBAI,"NX,PZ",214,01NX020 01NX020 01NX020 04PZ016 04PZ016 04PZ016 03PZ005 03PZ005 03PZ005 03PZ018 03PZ018 03PZ018 05NX005 05NX005 05NX005 05NX013 05NX013 05NX013 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 01PZ001 01PZ001 03NX015 03NX015 05NX001 05NX001 05NX009 05NX009 01NX039 02PZ008,"NX,PZ","Draven,Sion,Vi","NX,PZ",,,,"16,24",Draven/Sion/Vi,discard/midrange,CECQCAIDCQAQIBAQAIBQIBISAICQGBINAQAQIJRHFU2AGAIBAQAQCAYDB4BAKAYBBEBACAIDE4AQEBAI,
CECQCAYDB4AQGBAFAECQGDICAECCONADAEBQWEYUAUAQEAYFAEBAICABAMCBEAIFAMEQGAIEAETC2AQBAEBSGAIFAMAQ,"NX,PZ",214,03NX015 03NX015 03NX015 03PZ005 03PZ005 03PZ005 05NX013 05NX013 05NX013 01PZ039 01PZ039 01PZ039 01PZ052 01PZ052 01PZ052 01NX011 01NX011 01NX011 01NX019 01NX019 01NX019 01NX020 01NX020 01NX020 02NX005 02NX005 02PZ008 02PZ008 03PZ018 03PZ018 05NX009 05NX009 01PZ001 01PZ001 01PZ038 01PZ038 01PZ045 01PZ045 01NX035 05NX001,"NX,PZ","Draven,Sion,Vi","NX,PZ",,,,"21,19",Draven/Sion/Vi,discard/midrange,CECQCAYDB4AQGBAFAECQGDICAECCONADAEBQWEYUAUAQEAYFAEBAICABAMCBEAIFAMEQGAIEAETC2AQBAEBSGAIFAMAQ,
CECQCBIDBUAQKBAUAIAQGAQUAIBQIBISAMAQIJZNGQCQCAIDCMAQGAYPAEBQIAYBAUBQSAIFAQGAEAIFAMAQEBAECAIQ,"NX,PZ",214,05NX013 05NX013 05NX013 05PZ020 05PZ020 05PZ020 01NX002 01NX002 01NX002 01NX020 01NX020 01NX020 03PZ005 03PZ005 03PZ005 03PZ018 03PZ018 03PZ018 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 01NX019 01NX019 03NX015 03NX015 03PZ003 03PZ003 05NX009 05NX009 05PZ012 05PZ012 05NX001 04PZ016 04PZ017,"NX,PZ","Draven,Sion,Viktor","NX,PZ",,,,"16,24",Draven/Sion/Viktor,???,CECQCBIDBUAQKBAUAIAQGAQUAIBQIBISAMAQIJZNGQCQCAIDCMAQGAYPAEBQIAYBAUBQSAIFAQGAEAIFAMAQEBAECAIQ,
CQCQCAIDCQAQIBAQAECQVGABAIAQIJRHAICQGBAPAMAQCAYEAICQGDANAMAQIGZNGQCACAIED4BACAYWHABAGBADAUBAKAYBBE,"NX,PZ",214,01NX020 01NX020 01NX020 04PZ016 04PZ016 04PZ016 05BC152 05BC152 05BC152 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 05NX004 05NX004 05NX004 05NX015 05NX015 05NX015 01NX004 01NX004 05NX012 05NX012 05NX013 05NX013 01PZ027 01PZ027 01PZ045 01PZ045 01PZ052 01PZ052 01PZ031 01NX022 01NX056 03PZ003 03PZ005 05NX001 05NX009,"BC,NX,PZ","Draven,Sion,Viktor","NX,PZ",,01NX020 01NX020 01NX020 04PZ016 04PZ016 04PZ016 05PZ152 05PZ152 05PZ152 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 05NX004 05NX004 05NX004 05NX015 05NX015 05NX015 01NX004 01NX004 05NX012 05NX012 05NX013 05NX013 01PZ027 01PZ027 01PZ045 01PZ045 01PZ052 01PZ052 01PZ031 01NX022 01NX056 03PZ003 03PZ005 05NX001 05NX009,"NX,PZ","19,21",Draven/Sion/Viktor,???,CQCQCAIDCQAQIBAQAECQVGABAIAQIJRHAICQGBAPAMAQCAYEAICQGDANAMAQIGZNGQCACAIED4BACAYWHABAGBADAUBAKAYBBE,
CMBQEAIEAE2AGAIDAQKC4AYCAMAQOCIEAEBQIBICAECBWJQCAIBQGCADAEBRMMRXAA,"NX,PZ",200,01PZ001 01PZ001 01PZ001 01PZ052 01PZ052 01PZ052 01NX004 01NX004 01NX004 01NX020 01NX020 01NX020 01NX046 01NX046 01NX046 02NX001 02NX001 02NX001 02NX007 02NX007 02NX007 02NX009 02NX009 02NX009 03PZ005 03PZ005 01PZ027 01PZ027 01PZ038 01PZ038 02NX003 02NX003 02NX008 02NX008 01NX022 01NX022 01NX050 01NX050 01NX055 01NX055,"NX,PZ","Draven,Swain",NX,,,,"28,12",Draven/Swain (NX/PZ),swain,CMBQEAIEAE2AGAIDAQKC4AYCAMAQOCIEAEBQIBICAECBWJQCAIBQGCADAEBRMMRXAA,
CECAEAQDAMCAEAYEAUFQIAIEBAISONAFAEBQEDYUEUUAAAIBAEBS4,"NX,PZ",200,02NX003 02NX003 02NX003 02NX004 02NX004 02NX004 03PZ005 03PZ005 03PZ005 03PZ011 03PZ011 03PZ011 01PZ008 01PZ008 01PZ008 01PZ017 01PZ017 01PZ017 01PZ039 01PZ039 01PZ039 01PZ052 01PZ052 01PZ052 01NX002 01NX002 01NX002 01NX015 01NX015 01NX015 01NX020 01NX020 01NX020 01NX037 01NX037 01NX037 01NX040 01NX040 01NX040 01NX046,"NX,PZ","Draven,Teemo","NX,PZ",,,,"22,18",Draven/Teemo,aggro/burn,CECAEAQDAMCAEAYEAUFQIAIEBAISONAFAEBQEDYUEUUAAAIBAEBS4,
CECACBAECABAEAYDAQCACBAICETS2BQBAMBAYFAZEUUAAAIBAEBSO,"NX,PZ",211,04PZ016 04PZ016 04PZ016 02NX003 02NX003 02NX003 02NX004 02NX004 02NX004 01PZ008 01PZ008 01PZ008 01PZ017 01PZ017 01PZ017 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01NX002 01NX002 01NX002 01NX012 01NX012 01NX012 01NX020 01NX020 01NX020 01NX025 01NX025 01NX025 01NX037 01NX037 01NX037 01NX040 01NX040 01NX040 01NX039,"NX,PZ","Draven,Teemo","NX,PZ",,,,"25,15",Draven/Teemo,aggro/burn,CECACBAECABAEAYDAQCACBAICETS2BQBAMBAYFAZEUUAAAIBAEBSO,
CECQCAQDAQAQGBALAECAIBYFAEBQEDAUEUUAKAIEBAISONBWAAAQCAIDB4,"NX,PZ",211,02NX004 02NX004 02NX004 03PZ011 03PZ011 03PZ011 04PZ007 04PZ007 04PZ007 01NX002 01NX002 01NX002 01NX012 01NX012 01NX012 01NX020 01NX020 01NX020 01NX037 01NX037 01NX037 01NX040 01NX040 01NX040 01PZ008 01PZ008 01PZ008 01PZ017 01PZ017 01PZ017 01PZ039 01PZ039 01PZ039 01PZ052 01PZ052 01PZ052 01PZ054 01PZ054 01PZ054 01NX015,"NX,PZ","Draven,Teemo","NX,PZ",,,,"19,21",Draven/Teemo,aggro/burn,CECQCAQDAQAQGBALAECAIBYFAEBQEDAUEUUAKAIEBAISONBWAAAQCAIDB4,
CEDACAQDAMAQGBASAECAIEACAEBQEFACAUBQMDIFAECAQEJHFU2ACAIBAMEQEAIBAM3QCBIECQ,"NX,PZ",214,02NX003 02NX003 02NX003 03PZ018 03PZ018 03PZ018 04PZ016 04PZ016 04PZ016 01NX002 01NX002 01NX002 01NX020 01NX020 01NX020 05NX006 05NX006 05NX006 05NX013 05NX013 05NX013 01PZ008 01PZ008 01PZ008 01PZ017 01PZ017 01PZ017 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 01NX009 01NX009 01NX055 05PZ020,"NX,PZ","Draven,Teemo","NX,PZ",,,,"18,22",Draven/Teemo,aggro/burn,CEDACAQDAMAQGBASAECAIEACAEBQEFACAUBQMDIFAECAQEJHFU2ACAIBAMEQEAIBAM3QCBIECQ,
CECACAYEAUBAEAYDAQBQCAYCCQUAKAIEBAISOLJUAACACAIDFYBACBABGYBAGBALCIBAKAYEBU,"NX,PZ",214,03PZ005 03PZ005 03PZ005 02NX003 02NX003 02NX003 02NX004 02NX004 02NX004 01NX002 01NX002 01NX002 01NX020 01NX020 01NX020 01NX040 01NX040 01NX040 01PZ008 01PZ008 01PZ008 01PZ017 01PZ017 01PZ017 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 01NX046 01PZ001 01PZ054 03PZ011 03PZ018 05NX004 05NX013,"NX,PZ","Draven,Teemo","NX,PZ",,,,"18,22",Draven/Teemo,aggro/burn,CECACAYEAUBAEAYDAQBQCAYCCQUAKAIEBAISOLJUAACACAIDFYBACBABGYBAGBALCIBAKAYEBU,
CMBQEAYECILAIAIEAEGBYJYGAEBQOCIMCQTTOAIBAICAQAQBAMBQ6AIDAQAQ,"NX,PZ",200,03PZ018 03PZ018 03PZ018 03PZ022 03PZ022 03PZ022 01PZ001 01PZ001 01PZ001 01PZ012 01PZ012 01PZ012 01PZ028 01PZ028 01PZ028 01PZ039 01PZ039 01PZ039 01NX007 01NX007 01NX007 01NX009 01NX009 01NX009 01NX012 01NX012 01NX012 01NX020 01NX020 01NX020 01NX039 01NX039 01NX039 01NX055 01NX055 01NX055 02PZ008 02PZ008 03NX015 03PZ001,"NX,PZ","Draven,Vi","NX,PZ",,,,"19,21",Draven/Vi,aggro/???,CMBQEAYECILAIAIEAEGBYJYGAEBQOCIMCQTTOAIBAICAQAQBAMBQ6AIDAQAQ,
CECACAQEBABACAYUDEBQCBA4FU2AIAYEAICREFQCAEAQGJYEAECACDBGE4AA,"NX,PZ",200,02PZ008 02PZ008 02PZ008 01NX020 01NX020 01NX020 01NX025 01NX025 01NX025 01PZ028 01PZ028 01PZ028 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 03PZ002 03PZ002 03PZ002 03PZ005 03PZ005 03PZ005 03PZ018 03PZ018 03PZ018 03PZ022 03PZ022 03PZ022 01NX039 01NX039 01PZ001 01PZ001 01PZ012 01PZ012 01PZ038 01PZ038 01PZ039 01PZ039,"NX,PZ","Draven,Vi","NX,PZ",,,,"8,32",Draven/Vi,x,CECACAQEBABACAYUDEBQCBA4FU2AIAYEAICREFQCAEAQGJYEAECACDBGE4AA,
CEDQCAQEBAAQGAYPAECQGDICAMCAKEQCAUCAYFADAEBQEEYUAMAQIJZNGQAACAIEAQIA,"NX,PZ",214,02PZ008 02PZ008 02PZ008 03NX015 03NX015 03NX015 05NX013 05NX013 05NX013 03PZ005 03PZ005 03PZ005 03PZ018 03PZ018 03PZ018 05PZ012 05PZ012 05PZ012 05PZ020 05PZ020 05PZ020 01NX002 01NX002 01NX002 01NX019 01NX019 01NX019 01NX020 01NX020 01NX020 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 04PZ016,"NX,PZ","Draven,Vi","NX,PZ",,,,"15,25",Draven/Vi,x,CEDQCAQEBAAQGAYPAECQGDICAMCAKEQCAUCAYFADAEBQEEYUAMAQIJZNGQAACAIEAQIA,
CEDQCAQEBAAQGAYPAECQGDIBAUCBIAQDAQCREAYBAMBBGFADAECCOLJUAEAQIBAQAIAQKAYJAECQIDA,"NX,PZ",214,02PZ008 02PZ008 02PZ008 03NX015 03NX015 03NX015 05NX013 05NX013 05NX013 05PZ020 05PZ020 05PZ020 03PZ005 03PZ005 03PZ005 03PZ018 03PZ018 03PZ018 01NX002 01NX002 01NX002 01NX019 01NX019 01NX019 01NX020 01NX020 01NX020 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 04PZ016 04PZ016 05NX009 05PZ012,"NX,PZ","Draven,Vi","NX,PZ",,,,"16,24",Draven/Vi,x,CEDQCAQEBAAQGAYPAECQGDIBAUCBIAQDAQCREAYBAMBBGFADAECCOLJUAEAQIBAQAIAQKAYJAECQIDA,
CEDQCAIDAIAQGAYPAECAIEABAUCBIAQFAMEQ2AYBAQTS2NADAMCAGBISAEAQCAYUAIAQCAYTAEBAICA,"NX,PZ",214,01NX002 01NX002 01NX002 03NX015 03NX015 03NX015 04PZ016 04PZ016 04PZ016 05PZ020 05PZ020 05PZ020 05NX009 05NX009 05NX009 05NX013 05NX013 05NX013 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 03PZ003 03PZ003 03PZ003 03PZ005 03PZ005 03PZ005 03PZ018 03PZ018 03PZ018 01NX020 01NX020 01NX019 02PZ008,"NX,PZ","Draven,Vi,Viktor","NX,PZ",,,,"15,25",Draven/Vi/Viktor,x,CEDQCAIDAIAQGAYPAECAIEABAUCBIAQFAMEQ2AYBAQTS2NADAMCAGBISAEAQCAYUAIAQCAYTAEBAICA,
CMCACAIDCQAQIAYCAMBQIAYFCICACBABAMDDIBABAEBTQAIBAQIACAYDAEBAGBANDEBACAYDB4BACAYLEM,"NX,PZ",203,01NX020 01NX020 01NX020 04NX002 04NX002 04NX002 03PZ003 03PZ003 03PZ003 03PZ005 03PZ005 03PZ005 03PZ018 03PZ018 03PZ018 01PZ001 01PZ001 01PZ001 01PZ003 01PZ003 01PZ003 01PZ006 01PZ006 01PZ006 01PZ052 01PZ052 01PZ052 01NX056 01NX056 01PZ016 01PZ016 03NX001 03NX001 03PZ013 03PZ013 03PZ025 03PZ025 03NX015 01NX011 01NX035,"NX,PZ","Draven,Viktor","NX,PZ",,,,"13,27",Draven/Viktor,x,CMCACAIDCQAQIAYCAMBQIAYFCICACBABAMDDIBABAEBTQAIBAQIACAYDAEBAGBANDEBACAYDB4BACAYLEM,
CECQCBADBIBACAYECQBACBBNGQBAGAYBAMBQGBACAMCQGAIDAMDACAYECIBACBABE4BACAIDCMAQGBAZ,"NX,PZ",203,04NX010 04NX010 04NX010 01NX004 01NX004 01NX004 01NX020 01NX020 01NX020 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 03NX001 03NX001 03NX001 03NX003 03NX003 03NX003 03PZ002 03PZ002 03PZ002 03PZ003 03PZ003 03PZ003 03PZ005 03PZ005 03PZ005 03NX006 03NX006 03PZ018 03PZ018 01PZ001 01PZ001 01PZ039 01PZ039 01NX019 03PZ025,"NX,PZ","Draven,Viktor","NX,PZ",,,,"18,22",Draven/Viktor,x,CECQCBADBIBACAYECQBACBBNGQBAGAYBAMBQGBACAMCQGAIDAMDACAYECIBACBABE4BACAIDCMAQGBAZ,
CECACAYDB4AQIBAQAIAQGFBHAYBQIAQDAQCQYEQEAEAQGIYBAECACAICAQEQEAYEBUMQA,"NX,PZ",211,03NX015 03NX015 03NX015 04PZ016 04PZ016 04PZ016 01NX020 01NX020 01NX020 01NX039 01NX039 01NX039 03PZ002 03PZ002 03PZ002 03PZ003 03PZ003 03PZ003 03PZ004 03PZ004 03PZ004 03PZ005 03PZ005 03PZ005 03PZ012 03PZ012 03PZ012 03PZ018 03PZ018 03PZ018 01NX035 01NX035 01PZ001 01PZ001 02PZ009 02PZ009 03PZ013 03PZ013 03PZ025 03PZ025,"NX,PZ","Draven,Viktor","NX,PZ",,,,"11,29",Draven/Viktor,x,CECACAYDB4AQIBAQAIAQGFBHAYBQIAQDAQCQYEQEAEAQGIYBAECACAICAQEQEAYEBUMQA,
CECACBIDBUBACAYCCQBQCBBHFU2AGAYEAMCREBIBAEBRGAIDAMHQCBAECAAQKAYJAICQIDAUAEAQCAYZ,"NX,PZ",214,05NX013 05NX013 05NX013 01NX002 01NX002 01NX002 01NX020 01NX020 01NX020 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 03PZ003 03PZ003 03PZ003 03PZ005 03PZ005 03PZ005 03PZ018 03PZ018 03PZ018 01NX019 01NX019 03NX015 03NX015 04PZ016 04PZ016 05NX009 05NX009 05PZ012 05PZ012 05PZ020 05PZ020 01NX025,"NX,PZ","Draven,Viktor","NX,PZ",,,,"16,24",Draven/Viktor,x,CECACBIDBUBACAYCCQBQCBBHFU2AGAYEAMCREBIBAEBRGAIDAMHQCBAECAAQKAYJAICQIDAUAEAQCAYZ,
CECQCAIDCQAQKAYNAECQIFADAECCOLJUAMBQIAYFCIDACAIDAIAQCBBGAEBQGDYBAQCBAAIFAMEQCBIEBQAQCAIDCM,"NX,PZ",214,01NX020 01NX020 01NX020 05NX013 05NX013 05NX013 05PZ020 05PZ020 05PZ020 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 03PZ003 03PZ003 03PZ003 03PZ005 03PZ005 03PZ005 03PZ018 03PZ018 03PZ018 01NX002 01NX002 01PZ038 01PZ038 03NX015 03NX015 04PZ016 04PZ016 05NX009 05NX009 05PZ012 05PZ012 01NX019,"NX,PZ","Draven,Viktor","NX,PZ",,,,"13,27",Draven/Viktor,x,CECQCAIDCQAQKAYNAECQIFADAECCOLJUAMBQIAYFCIDACAIDAIAQCBBGAEBQGDYBAQCBAAIFAMEQCBIEBQAQCAIDCM,
CECQCAIDAIAQKAYNAECQIFADAECCOLJUAMBQIAYFCICQCAYDB4AQIBAQAECQGCIBAUCAYAQBAMJRIAIBAEBRM,"NX,PZ",214,01NX002 01NX002 01NX002 05NX013 05NX013 05NX013 05PZ020 05PZ020 05PZ020 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 03PZ003 03PZ003 03PZ003 03PZ005 03PZ005 03PZ005 03PZ018 03PZ018 03PZ018 03NX015 03NX015 04PZ016 04PZ016 05NX009 05NX009 05PZ012 05PZ012 01NX019 01NX019 01NX020 01NX020 01NX022,"NX,PZ","Draven,Viktor","NX,PZ",,,,"15,25",Draven/Viktor,x,CECQCAIDAIAQKAYNAECQIFADAECCOLJUAMBQIAYFCICQCAYDB4AQIBAQAECQGCIBAUCAYAQBAMJRIAIBAEBRM,
CEDACAIDCQAQKBAMAIAQIJZNAIBQGAYPAICQGCINAMBQIAYFCIBQCAIDG4AQCBABAECQIFABAEBQGDQ,"NX,PZ",214,01NX020 01NX020 01NX020 05PZ012 05PZ012 05PZ012 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 03NX003 03NX003 03NX003 03NX015 03NX015 03NX015 05NX009 05NX009 05NX009 05NX013 05NX013 05NX013 03PZ003 03PZ003 03PZ003 03PZ005 03PZ005 03PZ005 03PZ018 03PZ018 03PZ018 01NX055 01NX055 01PZ001 01PZ001 05PZ020 05PZ020 03NX014,"NX,PZ","Draven,Viktor","NX,PZ",,,,"18,22",Draven/Viktor,x,CEDACAIDCQAQKBAMAIAQIJZNAIBQGAYPAICQGCINAMBQIAYFCIBQCAIDG4AQCBABAECQIFABAEBQGDQ,
CEDACBAECAAQKBAMAIAQGAQUAIAQIJZNAICQGCINAMBQIAYFCIBQCAIEAEAQGAYPAECQIFABAEAQGMY,"NX,PZ",214,04PZ016 04PZ016 04PZ016 05PZ012 05PZ012 05PZ012 01NX002 01NX002 01NX002 01NX020 01NX020 01NX020 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 05NX009 05NX009 05NX009 05NX013 05NX013 05NX013 03PZ003 03PZ003 03PZ003 03PZ005 03PZ005 03PZ005 03PZ018 03PZ018 03PZ018 01PZ001 01PZ001 03NX015 03NX015 05PZ020 05PZ020 01NX051,"NX,PZ","Draven,Viktor","NX,PZ",,,,"15,25",Draven/Viktor,x,CEDACBAECAAQKBAMAIAQGAQUAIAQIJZNAICQGCINAMBQIAYFCIBQCAIEAEAQGAYPAECQIFABAEAQGMY,
CECQCAIDCQAQKAYNAECQIFADAECCOLJUAMBQIAYFCICACBAECAAQKAYJAECQIDACAEBQEEYDAEAQGGYBAECACAIDAMHQ,"NX,PZ",214,01NX020 01NX020 01NX020 05NX013 05NX013 05NX013 05PZ020 05PZ020 05PZ020 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 03PZ003 03PZ003 03PZ003 03PZ005 03PZ005 03PZ005 03PZ018 03PZ018 03PZ018 04PZ016 04PZ016 05NX009 05NX009 05PZ012 05PZ012 01NX002 01NX002 01NX019 01NX019 01NX027 01PZ001 03NX015,"NX,PZ","Draven,Viktor","NX,PZ",,,,"14,26",Draven/Viktor,x,CECQCAIDCQAQKAYNAECQIFADAECCOLJUAMBQIAYFCICACBAECAAQKAYJAECQIDACAEBQEEYDAEAQGGYBAECACAIDAMHQ,
CECQCBIDBUAQKBAUAMAQGAQTCQBQCBBHFU2AGAYEAMCREAYBAMBQ6AIEAQIACBIDBEAQCBIDAQ,"NX,PZ",214,05NX013 05NX013 05NX013 05PZ020 05PZ020 05PZ020 01NX002 01NX002 01NX002 01NX019 01NX019 01NX019 01NX020 01NX020 01NX020 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 03PZ003 03PZ003 03PZ003 03PZ005 03PZ005 03PZ005 03PZ018 03PZ018 03PZ018 03NX015 03NX015 04PZ016 04PZ016 05NX009 05NX009 05NX004,"NX,PZ","Draven,Viktor","NX,PZ",,,,"17,23",Draven/Viktor,x,CECQCBIDBUAQKBAUAMAQGAQTCQBQCBBHFU2AGAYEAMCREAYBAMBQ6AIEAQIACBIDBEAQCBIDAQ,
CECQCAIDCQAQGAYPAECQGDIDAECCOLJUAMBQIAYFCIBQCBAECABACAYCCMBAKBAMCQBACBIDBEBAGBALBU,"NX,PZ",214,01NX020 01NX020 01NX020 03NX015 03NX015 03NX015 05NX013 05NX013 05NX013 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 03PZ003 03PZ003 03PZ003 03PZ005 03PZ005 03PZ005 03PZ018 03PZ018 03PZ018 04PZ016 04PZ016 01NX002 01NX002 01NX019 01NX019 05PZ012 05PZ012 05PZ020 05PZ020 05NX009 03PZ011 03PZ013,"NX,PZ","Draven,Viktor","NX,PZ",,,,"14,26",Draven/Viktor,x,CECQCAIDCQAQGAYPAECQGDIDAECCOLJUAMBQIAYFCIBQCBAECABACAYCCMBAKBAMCQBACBIDBEBAGBALBU,
CECQCAIDCQAQIBAQAICQGBANAMAQIJRHFUBQGBADAUJAIAIBAMJQCAYDB4AQKAYJAIAQIAJUAA,"NX,PZ",214,01NX020 01NX020 01NX020 04PZ016 04PZ016 04PZ016 05NX004 05NX004 05NX004 05NX013 05NX013 05NX013 01PZ038 01PZ038 01PZ038 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 03PZ003 03PZ003 03PZ003 03PZ005 03PZ005 03PZ005 03PZ018 03PZ018 03PZ018 01NX019 01NX019 03NX015 03NX015 05NX009 05NX009 01PZ001 01PZ001 01PZ052 01PZ052,"NX,PZ","Draven,Viktor","NX,PZ",,,,"15,25",Draven/Viktor,x,CECQCAIDCQAQIBAQAICQGBANAMAQIJRHFUBQGBADAUJAIAIBAMJQCAYDB4AQKAYJAIAQIAJUAA,
CECQCAIDCQAQIBAQAECQGDICAMCAGBIDAECACJZNAUAQEAYJAECQGCICAEBRGLQCAECCMNACAMCAEEQA,"NX,PZ",214,01NX020 01NX020 01NX020 04PZ016 04PZ016 04PZ016 05NX013 05NX013 05NX013 03PZ003 03PZ003 03PZ003 03PZ005 03PZ005 03PZ005 01PZ001 01PZ001 01PZ001 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 02NX009 02NX009 05NX009 05NX009 01NX019 01NX019 01NX046 01NX046 01PZ038 01PZ038 01PZ052 01PZ052 03PZ002 03PZ002 03PZ018 03PZ018,"NX,PZ","Draven,Viktor","NX,PZ",,,,"14,26",Draven/Viktor,x,CECQCAIDCQAQIBAQAECQGDICAMCAGBIDAECACJZNAUAQEAYJAECQGCICAEBRGLQCAECCMNACAMCAEEQA,
